link,bedrooms,bathrooms,balcony,additional_room,floor_info,facing,property_age,property_id,furnishing_details,features,nearby_location
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-tata-gurgaon-gateway-sector-112-gurgaon-1580-sq-ft-spid-F83447544,2 Bedrooms,2 Bathrooms,2 Balconies,,6th   of 18 Floors,East,1 to 5 Year Old,F83447544,"['1 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']","['Metro Hospital, Palam Vihar', 'Mount Carmel School', 'Dwarka Sector 21 Metro Station', 'Dwarka Expressway', 'Delhi Jaipur Highway', 'Red Roses Public School', 'The Oberoi, Gurgaon', 'Indira Gandhi International Airport', 'Dwarka Expy', 'The NorthCap University', 'DLF Corporate Park', 'Gurgaon Dreamz Mall']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vatika-sovereign-park-sector-99-gurgaon-2780-sq-ft-spid-V82597940,3 Bedrooms,5 Bathrooms,3+ Balconies,Servant Room,20th   of 21 Floors,East,1 to 5 Year Old,V82597940,,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']","['Iffco Chowk metro', 'Quality Inn Gurgaon', 'SGT University', 'Vibrant Hospital', 'KMP Expressway', 'Indira Gandhi International Airport', 'The Esplanade Mall', 'Imperial Heritage School', 'Basai Dhankot station', 'Tau Devi Lal Athletic Stadium', 'IMT Manesar', 'SkyJumper Trampoline Park']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-2073-sq-ft-r3-spid-J76061571,3 Bedrooms,4 Bathrooms,3 Balconies,Others,10th   of 24 Floors,North-East,0 to 1 Year Old,J76061571,,"['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['Dronacharya Government College', 'Sadar Market', 'DDA Golf Course Dwarka', 'BSF Golf Course', 'Safdarjung Airport', 'Indira Gandhi International Airport', 'Chintels Corporate Park', 'Imperial Heritage School', 'Manipal Hospital, Palam Vihar, Gurugram', 'Bijwasan Railway Station', 'Dwarka Sector 25 Metro Station', 'Country Inn & Suites by Sector 12', 'Pacific D21 Mall']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-smart-world-gems-sector-89-gurgaon-1494-sq-ft-spid-S84406254,3 Bedrooms,3 Bathrooms,3 Balconies,Pooja Room,2nd   of 4 Floors,East,1 to 5 Year Old,S84406254,"['1 Water Purifier', '3 Fan', '1 Exhaust Fan', '4 Light', '3 AC', '1 TV', '1 Chimney', '1 Curtains', '3 Bed', '3 Wardrobe', '1 Microwave', 'No Dining Table', 'No Geyser', 'No Modular Kitchen', 'No Fridge', 'No Sofa', 'No Stove', 'No Washing Machine']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['RPS International School', 'Millennium City Centre Gurugram', 'SGT University', 'Genesis Hospital Sector 84', 'Holiday Inn Gurugram Sector 90', 'Indira Gandhi International Airport', 'Nakhrola Stadium', 'Dwarka Expy', 'AS Business Park', 'AapnoGhar (Resort,Water, Amusement Park)', 'Manesar Golf Course', 'Gurgaon Railway Station', 'Airia Mall']"
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-sector-63a-gurgaon-3621-sq-ft-spid-Q82817666,4 Bedrooms,5 Bathrooms,3+ Balconies,Store Room,1st   of 4 Floors,North-West,1 to 5 Year Old,Q82817666,"['1 Water Purifier', '12 Fan', '1 Fridge', '1 Exhaust Fan', '1 Dining Table', '2 Geyser', '1 Stove', '16 Light', '6 AC', '2 TV', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '4 Bed', '4 Wardrobe', '1 Sofa', '1 Washing Machine', '1 Microwave']","['Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Park', 'Piped-gas', 'Visitor Parking', 'Internet/wi-fi connectivity', 'Waste Disposal']","['Unitech Business Park', 'International Tech Park', 'Intellion Park', 'pracksht hospital', 'Hdfc bank', 'SPAZE BUSINESS PARK']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-2072-sq-ft-spid-E84623102,3 Bedrooms,3 Bathrooms,3+ Balconies,Study Room,20th   of 24 Floors,North-West,0 to 1 Year Old,E84623102,,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['Dronacharya Government College', 'Sadar Market', 'DDA Golf Course Dwarka', 'BSF Golf Course', 'Safdarjung Airport', 'Indira Gandhi International Airport', 'Chintels Corporate Park', 'Imperial Heritage School', 'Manipal Hospital, Palam Vihar, Gurugram', 'Bijwasan Railway Station', 'Dwarka Sector 25 Metro Station', 'Country Inn & Suites by Sector 12', 'Pacific D21 Mall']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1389-sq-ft-spid-U85230202,3 Bedrooms,2 Bathrooms,2 Balconies,,15th   of 36 Floors,North-East,0 to 1 Year Old,U85230202,"['1 Water Purifier', '4 Fan', '1 Exhaust Fan', '2 Geyser', '1 Stove', '15 Light', '4 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '3 Wardrobe', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']","['Orient Bestech Business Tower', 'Dwarka Expressway', 'SGT University', 'Gurugram Global Heights School', 'Indira Gandhi International Airport', 'Medanta Hospital', 'The Esplanade Mall', 'Taj City Centre Gurugram', 'Appu Ghar Amusement Park', 'Gurgaon Railway Station']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-skycourt-sector-86-gurgaon-1929-sq-ft-spid-G79277565,3 Bedrooms,4 Bathrooms,3+ Balconies,Store Room,9th   of 19 Floors,West,1 to 5 Year Old,G79277565,"['4 Light', '5 AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['Rao Bharat Singh International School', 'Nakhrola stadium', 'DPG Institute of Technology', 'Sapphire 83 Mall', 'Imt Manesar', 'Indira Gandhi International Airport', 'Garhi Harsaru Junction', 'Holiday Inn Hotel Sector 90', 'NH-8, Imt Manesar', 'Aarvy Healthcare', 'Nsg Golf Course']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-antriksh-heights-sector-84-gurgaon-1725-sq-ft-spid-H85069212,3 Bedrooms,3 Bathrooms,3 Balconies,,8th   of 19 Floors,West,5 to 10 Year Old,H85069212,"['3 Wardrobe', '3 Fan', '3 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Lift(s)', 'Swimming Pool', 'Park', 'Fitness Centre / GYM', 'Club house / Community Center']","['Aarvy Healthcare hospital', 'Sapphire 83', 'Golden Greens Golf', 'Instaoffice IRIS', 'Hyatt', 'Delhi Public School', 'National Highway 48', 'Indira Gandhi International Airport', 'Dhamma Dipa International', 'Tau Devi Lal Athletic Stadium', 'Garhi Harsaru Junction', 'Millennium City metro']"
https://www.99acres.com/5-bhk-bedroom-apartment-flat-for-sale-in-experion-windchants-sector-112-gurgaon-6325-sq-ft-r3-spid-M77074157,5 Bedrooms,6 Bathrooms,3+ Balconies,"Servant Room,Pooja Room",2nd   of 4 Floors,East,1 to 5 Year Old,M77074157,"['1 Exhaust Fan', '7 Geyser', '8 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fan', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Separate entry for servant room', 'Piped-gas', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']","['Jai Sai Ram Hospital', 'First Step Play School', 'IGI Airport', 'Sri Ma Montessori International', 'Park Hospital', 'Dwaraka Expressway', 'Gurgaon Railway Station', 'Ansal Plaza']"
https://www.99acres.com/5-bhk-bedroom-apartment-flat-for-sale-in-indiabulls-centrum-park-sector-103-gurgaon-4900-sq-ft-spid-W83708808,5 Bedrooms,7 Bathrooms,3+ Balconies,"Servant Room,Others,Pooja Room,Study Room",14th   of 18 Floors,North,5 to 10 Year Old,W83708808,"['6 Wardrobe', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Modular Kitchen', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Lift(s)', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']","['Metro Hospital, Palam Vihar', 'HUDA Market, Sector 14', 'Country Inn and Suites by Radisson', 'Dwarka Expressway', 'Delhi Gurgaon Expressway', 'HUDA Mini Golf Course', 'F9 Go Karting Gurgaon', 'Indira Gandhi International Airport', 'Infinitys Badminton Academy', 'S N International School', 'Emaar Business Park', 'The NorthCap University', 'Sector 29 Gurgaon Pubs and Bars', 'Gurgaon Dreamz Mall', 'Gurgaon Railway Station']"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-global-city-37d-ph-2-sector-37d-gurgaon-1060-sq-ft-r1-spid-U80833251,2 Bedrooms,2 Bathrooms,2 Balconies,,1st   of 4 Floors,South-East,1 to 5 Year Old,U80833251,"['3 Fan', '1 Exhaust Fan', '4 Light', '3 AC', '1 Modular Kitchen', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Lift(s)', 'Swimming Pool', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']","['Dwarka Expressway', 'DLF Corporate Greens', 'Tau DeviLal Sports Complex', 'Indira Gandhi International Airport', 'MDS Public School', 'The Esplanade Mall', 'DPG Degree College', 'Garhi Harsaru Junction', 'The Signature Advanced Super Speciality', 'Gurgaon Railway Station']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tata-gurgaon-gateway-sector-112-gurgaon-2560-sq-ft-spid-H83451802,3 Bedrooms,4 Bathrooms,3 Balconies,Servant Room,14th   of 24 Floors,West,1 to 5 Year Old,H83451802,"['1 Fan', '1 Stove', '1 Light', '1 Modular Kitchen', '1 Chimney', '4 AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']","['Metro Hospital, Palam Vihar', 'Mount Carmel School', 'Dwarka Sector 21 Metro Station', 'Dwarka Expressway', 'Delhi Jaipur Highway', 'Red Roses Public School', 'The Oberoi, Gurgaon', 'Indira Gandhi International Airport', 'Dwarka Expy', 'The NorthCap University', 'DLF Corporate Park', 'Gurgaon Dreamz Mall']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-2072-sq-ft-r8-spid-M67442410,3 Bedrooms,4 Bathrooms,2 Balconies,,18th   of 24 Floors,North,0 to 1 Year Old,M67442410,,"['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['Dronacharya Government College', 'Sadar Market', 'DDA Golf Course Dwarka', 'BSF Golf Course', 'Safdarjung Airport', 'Indira Gandhi International Airport', 'Chintels Corporate Park', 'Imperial Heritage School', 'Manipal Hospital, Palam Vihar, Gurugram', 'Bijwasan Railway Station', 'Dwarka Sector 25 Metro Station', 'Country Inn & Suites by Sector 12', 'Pacific D21 Mall']"
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-experion-windchants-sector-112-gurgaon-4848-sq-ft-spid-O84900836,4 Bedrooms,4 Bathrooms,3 Balconies,Servant Room,17th   of 25 Floors,North,0 to 1 Year Old,O84900836,"['5 Wardrobe', '10 Fan', '1 Exhaust Fan', '6 Geyser', '18 Light', '8 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['Jai Sai Ram Hospital', 'First Step Play School', 'IGI Airport', 'Sri Ma Montessori International', 'Park Hospital', 'Dwaraka Expressway', 'Gurgaon Railway Station', 'Ansal Plaza']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-unitech-escape-nirvana-country-gurgaon-2066-sq-ft-spid-W84807494,3 Bedrooms,4 Bathrooms,2 Balconies,"Servant Room,Pooja Room",18th   of 19 Floors,East,5 to 10 Year Old,W84807494,"['5 Fan', '1 Exhaust Fan', '4 Geyser', '1 Stove', '7 Light', '1 Curtains', '1 Chimney', '5 AC', '1 Modular Kitchen', '3 Wardrobe', '1 Microwave', 'No Bed', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']","['Gurugram University', 'Sohna Road', 'IGI Airport', 'St Xavier High School', 'Park Hospital', 'Sector 55-56 Metro Station', 'M3M IFC', 'Faridabad Gurgaon Road', 'Radisson Hotel Gurugram', 'SkyJumper Trampoline Park', 'Airia Mall']"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ss-the-leaf-sector-85-gurgaon-1741-sq-ft-spid-O85147390,2 Bedrooms,2 Bathrooms,3 Balconies,Study Room,21st   of 26 Floors,North,1 to 5 Year Old,O85147390,"['2 Wardrobe', '1 Water Purifier', '4 Fan', '1 Exhaust Fan', '3 Geyser', '20 Light', '4 AC', '1 Curtains', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine']","['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']","['DPG Institute of Technology', 'Sapphire 83 Mall', 'Dwarka Expressway', 'Delhi Public School', 'Genesis Hospital', 'Indira Gandhi International Airport', 'Nakhrola Stadium', 'Bestech Cyber Park', 'Sector 72 Metro Station', 'NH 08', 'Holiday Inn', 'SkyJumper Trampoline Park']"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-spa-next-sector-67-gurgaon-1935-sq-ft-spid-T84180046,3 Bedrooms,4 Bathrooms,3 Balconies,Servant Room,9th   of 14 Floors,North-East,1 to 5 Year Old,T84180046,"['6 Wardrobe', '7 Fan', '1 Exhaust Fan', '7 Geyser', '10 Light', '6 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Centrally Air Conditioned', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Recently Renovated', 'Piped-gas', 'Swimming Pool', 'Natural Light', 'Internet/wi-fi connectivity', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']","['Ektaa Hospital', 'Omaxe City Centre Mall', 'HUDA Mini Golf Course', 'Indira Gandhi International Airport', 'KIIT College of Engineering', ""St. Xavier's School"", 'Basai Dhankot station', 'SkyJumper Trampoline Park']"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-orris-aster-court-sector-85-gurgaon-1375-sq-ft-spid-S84563652,2 Bedrooms,2 Bathrooms,2 Balconies,,5th   of 12 Floors,East,5 to 10 Year Old,S84563652,"['2 Wardrobe', '3 Fan', '1 Exhaust Fan', '2 Geyser', '5 Light', '3 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']","[""Haldiram's"", 'IGI', 'Dwarka Expressway', 'Proposed Metro Station', 'Domestic Airport', 'Dhaula Kuan']"
