property_name,society,price,area,areawithtype,property_id,link,bedrooms,bathrooms,balcony,additional_room,floor_info,facing,property_age,furnishing_details,features,nearby_location
"3 BHK Independent Builder Floor in Sector 70A, Gurgaon",BPTP Astaire Gardens,₹2 Cr,"₹14,815 /sqft","1,350 sqft (125 sqm) Carpet Area",J86087646,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-bptp-astaire-gardens-sector-70a-gurgaon-1350-sq-ft-spid-J86087646,3 Bedrooms,3 Bathrooms,3+ Balconies,"Pooja Room,Servant Room,Study Room",1st   of 4 Floors,North,1 to 5 Year Old,"['3 Wardrobe', '10 Fan', '1 Exhaust Fan', '4 Geyser', '1 Stove', '10 Light', '1 Modular Kitchen', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Park', 'Piped-gas', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['De Adventure Park', 'Kunskapsskolan International School', 'Tau DeviLal Sports Complex', 'Intellion Edge', 'Sector 54 Chowk Metro Station', 'Southern Peripheral Road', 'Gurgaon Railway Station', 'Airia Mall', 'Hyatt Regency Gurgaon', 'DPG Degree College', 'Badshahpur Sohna Rd Hwy', 'Indira Gandhi International Airport']"
"4 BHK Independent Builder Floor in DLF Phase 1, Gurgaon",Brand New Builder Floor,₹4.6 Cr,"₹17,037 /sqft","2,700 sqft (251 sqm) Super Built-up Area",G85178082,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-1-gurgaon-2700-sq-ft-spid-G85178082,4 Bedrooms,5 Bathrooms,2 Balconies,Servant Room,2nd   of 4 Floors,East,0 to 1 Year Old,"['1 Water Purifier', '7 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '9 Light', '6 AC', '1 Chimney', '1 Modular Kitchen', '5 Wardrobe', '1 Microwave', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Waste Disposal']","['Religare Wellness', 'Sikandarpur rmrg metro station', 'PVR Cinames', 'R.N Clinic', 'Lord Krishna Hospital', 'Kotak mahindra bank', 'Microsoft', 'Central bank atm teste 001112', 'Divine Look Clinic Centre 1', 'Sikka Maternity And Surgical Center', 'The shopping mall', ""St Stephen's Hospital Health Care Facility"", 'Uma Sanjeevani Health Centre And Hospital', 'Food Court', 'Fat', 'Sikandarpur metro station', 'Icici bank ATM', 'RBS Dental Clinic', 'Kailash Nursing Home Gurgaon', 'Hanuman Mandir', 'Shri Ram Memorial Hospital', 'PK Online', 'Surgi Center Clinic', 'Relief Physiotherapy Clinic', 'Sidhesh Hospital Gurgaon', 'Indusind bank', 'Axis bank ATM', 'Cosmodentz Dental Clinic', 'The Dental Lounge', 'Marwah Clinic', 'Hsbc bank', 'Hdfc bank', 'Nowhere Brewpub and cafe', 'Krishna Family Clinic', ""Dr. Khullar's Dental Clinic"", 'Axis bank', 'Sikanderpur metro station', 'Dlf phase 1 metro station', 'Anahat Hospital', 'Lord krishna bank', 'Upkar Clinic', 'Guru dronacharya metro station', 'Durga Poly Clinic', 'Emaar Business Park', '98.4', 'Dlf phase 2 metro station', 'M2M Cybernetics', 'Guardian', 'Central bank ATM', 'Abn amro bank']"
"2 BHK Independent Builder Floor in Sector 89, Gurgaon",Smart World Gems,₹1.41 Cr,"₹11,672 /sqft","1,208 sqft (112 sqm) Super Built-up Area",A86069806,https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-smart-world-gems-sector-89-gurgaon-1208-sq-ft-spid-A86069806,2 Bedrooms,2 Bathrooms,2 Balconies,Study Room,3rd   of 4 Floors,East,0 to 1 Year Old,,"['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']","['Manesar Golf Course', 'RPS International School', 'Nakhrola Stadium', 'AS Business Park', 'Gurgaon Railway Station', 'Airia Mall', 'Dwarka Expy', 'Holiday Inn Gurugram Sector 90', 'SGT University', 'AapnoGhar (Resort,Water, Amusement Park)', 'Genesis Hospital Sector 84', 'Millennium City Centre Gurugram', 'Indira Gandhi International Airport']"
"2 BHK Independent Builder Floor in Sector 89, Gurgaon",M3M Soulitude,₹1.33 Cr,"₹11,139 /sqft","1,194 sqft (111 sqm) Super Built-up Area",O85890858,https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-m3m-soulitude-sector-89-gurgaon-1194-sq-ft-spid-O85890858,2 Bedrooms,2 Bathrooms,2 Balconies,Others,2nd   of 4 Floors,East,1 to 5 Year Old,"['2 Wardrobe', '3 Fan', '1 Exhaust Fan', '1 Dining Table', '2 Geyser', '3 Light', '1 Modular Kitchen', '1 Chimney', '1 Curtains', 'No AC', 'No Bed', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']","['Euro International School', 'Delh-Ajmer Expy', 'Gurugram University', 'Genesis Hospital', 'Dwarka Expy', 'Indira Gandhi Intl Airport', 'Vatika Town Square-INXT', 'Sector 86 Road', 'Garhi Harsaru Junction']"
"3 BHK Independent Builder Floor in Sector 70A, Gurgaon",BPTP Green Oaks,₹2.3 Cr,"₹18,400 /sqft","1,350 sqft (125 sqm) Super Built-up Area",P85041052,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-bptp-green-oaks-sector-70a-gurgaon-1350-sq-ft-spid-P85041052,3 Bedrooms,3 Bathrooms,2 Balconies,Store Room,2nd   of 4 Floors,East,0 to 1 Year Old,"['1 Water Purifier', '4 Fan', '1 Exhaust Fan', '1 Stove', '22 Light', '5 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '8 Wardrobe', '1 Microwave', 'No Bed', 'No Dining Table', 'No Geyser', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Water purifier', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'Bank Attached Property', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Club house / Community Center']","['Kunskapsskolan International School', 'Golden Greens Golf & Resorts', 'Raheja Mall', 'Gurugram University', 'Southern Peripheral Road', 'Nehru Stadium', 'Basai Dhankot Railway Station', 'Appu Ghar', 'Hyatt Regency Gurugram', 'Park Hospital', 'Millennium City Centre Gurugram', 'Indira Gandhi International Airport']"
"4 BHK Independent Builder Floor in Sushant Lok Phase 2, Gurgaon","Sushant Lok Phase 2, Gurgaon",₹6.25 Cr,"₹13,833 /sqft","4,518 sqft (420 sqm) Carpet Area",Q84905196,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-phase-2-gurgaon-4518-sq-ft-spid-Q84905196,4 Bedrooms,4 Bathrooms,3+ Balconies,"Study Room,Servant Room",1st   of 3 Floors,North-East,0 to 1 Year Old,"['4 Wardrobe', '5 Fan', '1 Exhaust Fan', '25 Light', '1 Chimney', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Water purifier', 'Centrally Air Conditioned', 'Lift(s)', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Recently Renovated', 'Piped-gas', 'Visitor Parking', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting']","['HCG CNG Station', 'Radhakrishna Shani Mandir', 'Bikanerwala', 'Gurugram University', 'pracksht hospital', 'Kriti Hospital', 'Heera Fuel Station', 'Madison and Pike', 'Arihant Hospital', 'Pernod Ricard Charitable Dispensary', 'Kotak mahindra bank', 'Hdfc ATM', 'Pizza Hut', 'Sushant College of Arts & Architecture', 'Hong Kong Bazaar Mall', 'Icici bank ATM', 'Icici bank', 'Sector 54 chowk metro station', 'St. Angels Sr', 'Burger Singh', 'State bank ATM', 'Hdfc bank & atm', 'Indusind bank', 'Iilm University', 'Hdfc bank', 'Unitech Business Park', 'Clock tower', 'Wat-a-Burger', 'State bank of india', 'Vatsalya Clinic', 'Axis bank', 'Medisca', 'Arunodaya Deseret Eye Hospital', 'Amity Global School', 'Sanatan Dharm Mandir', 'Hdfc bank and atm', 'Paras Hospital Gurgaon', 'Anand Hospital Gurgaon', 'Naivedyam Restaurant', '222', 'Citi bank ATM', 'Surgicare Hospital Gurgaon', 'HUDA Office Complex', 'IILM']"
"4 BHK Independent Builder Floor in Ardee City, Gurgaon","Ardee City, Gurgaon",₹3.5 Cr,"₹12,962 /sqft","2,700 sqft (251 sqm) Super Built-up Area",V84655866,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ardee-city-gurgaon-2700-sq-ft-spid-V84655866,4 Bedrooms,4 Bathrooms,2 Balconies,"Servant Room,Pooja Room",1st   of 4 Floors,North-East,0 to 1 Year Old,"['1 Water Purifier', '6 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '42 Light', '1 Chimney', '1 Modular Kitchen', '6 AC', '1 Curtains', '16 Wardrobe', '1 Microwave', 'No Bed', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'Bank Attached Property', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal']","['St. Angels Jr', 'Gurugram University', 'Gupta', 'Arihant Hospital', 'Pernod Ricard Charitable Dispensary', 'Balaji Vegetarian Paradise', 'Manav Rachna Swimming Pool', 'Hdfc ATM', 'Sagar Ratna', 'Dr. Naval Mendiratta', 'Icici bank', 'New Life Church', 'Gardian Pharmacy', 'St. Angels Sr', 'Mantis Eye LLP', 'State bank of india ATM', 'Two Horizon Center', 'Ncr library', 'Hanuman Mandir', 'Manav Rachna School', 'Bharat petroleum', 'Cafe Tonini', 'Axis bank ATM', 'Standard chartered ATM', 'Hdfc bank ATM', 'Shophouse by Kylin', 'Hdfc bank', 'Clock tower', 'Fortis Memorial Research Institute Fortis Vivekanand Hospital', 'Raj Restaurant', 'Starbucks', 'School of Inspired Leadership SOIL', 'Amity Global School', 'Icici ATM', 'PWO house', ""Carl's Jr."", 'City Medical', 'Dawnbit', 'Paras Hospital Gurgaon', 'Anand Hospital Gurgaon', '222', 'Citi bank ATM', 'Dr. Kutbuddin Akbary', 'Surgicare Hospital Gurgaon', 'Stones2milestones']"
"4 BHK Independent Builder Floor in Sushant Lok Phase 3, Gurgaon","Sushant Lok Phase 3, Gurgaon",₹4.1 Cr,"₹15,185 /sqft","2,700 sqft (251 sqm) Super Built-up Area",O84576314,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-phase-3-gurgaon-2700-sq-ft-spid-O84576314,4 Bedrooms,4 Bathrooms,3 Balconies,"Servant Room,Pooja Room",4th   of 4 Floors,East,0 to 1 Year Old,"['1 Water Purifier', '6 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '32 Light', '1 Chimney', '1 Modular Kitchen', '6 AC', '1 Curtains', '14 Wardrobe', '1 Microwave', 'No Bed', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'Bank Attached Property', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal']","['HCG CNG Station', 'Radhakrishna Shani Mandir', 'Bikanerwala', 'Gurugram University', 'pracksht hospital', 'Kriti Hospital', 'Heera Fuel Station', 'Madison and Pike', 'Pernod Ricard Charitable Dispensary', 'Kotak mahindra bank', 'Manav Rachna Swimming Pool', 'Bones Clinic - Orthopaedics', 'Meher Clinic', 'Pizza Hut', 'Hong Kong Bazaar Mall', 'Icici bank ATM', 'Icici bank', 'St. Angels Sr', 'Burger Singh', 'State bank ATM', 'Kamla International', 'Indusind bank', 'Wembley estate club', 'Iilm University', 'Unitech', 'Hdfc bank', 'Unitech Business Park', 'SPAZE BUSINESS PARK', 'State bank of india', 'Vatsalya Clinic', 'Wat-a-Burger', 'Axis bank', 'Medisca', 'Arunodaya Deseret Eye Hospital', 'Amity Global School', 'Sanatan Dharm Mandir', 'India', 'Hdfc bank and atm', 'Anand Hospital Gurgaon', 'Naivedyam Restaurant', '222', 'Citi bank ATM', 'Surgicare Hospital Gurgaon', 'HUDA Office Complex', 'IILM']"
"3 BHK Independent Builder Floor in Sushant Lok Phase 3, Gurgaon","Sushant Lok Phase 3, Gurgaon",₹3.25 Cr,"₹15,046 /sqft","2,160 sqft (201 sqm) Super Built-up Area",X84575694,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-phase-3-gurgaon-2160-sq-ft-spid-X84575694,3 Bedrooms,4 Bathrooms,2 Balconies,"Servant Room,Pooja Room",1st   of 4 Floors,North-East,0 to 1 Year Old,"['1 Water Purifier', '5 Fan', '1 Exhaust Fan', '4 Geyser', '1 Stove', '32 Light', '1 Chimney', '5 AC', '1 Curtains', '1 Modular Kitchen', '14 Wardrobe', '1 Microwave', 'No Bed', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'Bank Attached Property', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal']","['Dr. Aruna Kalra', 'Radhakrishna Shani Mandir', 'Delhi Public School Primary Section', 'Dr. Naresh Pandita', 'Divine Look Clinic Centre', 'Gurugram University', 'St. Angels Jr', 'pracksht hospital', 'Kriti Hospital', 'Madison and Pike', 'Pernod Ricard Charitable Dispensary', 'Dr. Anuj Sharma', 'Manav Rachna Swimming Pool', 'Bones Clinic - Orthopaedics', 'Apollo Pharmacy', 'Meher Clinic', 'Pizza Hut', 'Hong Kong Bazaar Mall', 'Icici bank ATM', 'Skin Clinic', 'Gardian Pharmacy', 'St. Angels Sr', 'State bank ATM', 'Vishesh Dental', 'Manav Rachna School', 'Kamla International', 'Wembley estate club', 'Park Hospital Gurgaon', 'Unitech', 'Standard chartered ATM', 'Hdfc bank', 'Unitech Business Park', 'SPAZE BUSINESS PARK', 'Vatsalya Clinic', 'Haldiram', 'Raj Restaurant', 'Sukhmani Hospital Pvt. Ltd', 'Medisca', 'Amity Global School', 'Wellness Eye Centre', 'India', 'Hdfc bank and atm', 'Best Urologist Atcomplete Family Clinic', 'Genius', 'Anand Hospital Gurgaon', '222', 'Surgicare Hospital Gurgaon', 'Neelkanth Health Care', 'HUDA Office Complex']"
"4 BHK Independent Builder Floor in G block DLF City Phase 1, Gurgaon","G block DLF City Phase 1, Gurgaon",₹6 Cr,"₹21,097 /sqft","2,844 sqft (264 sqm) Carpet Area",X84485474,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-g-block-dlf-city-phase-1-gurgaon-2844-sq-ft-spid-X84485474,4 Bedrooms,4 Bathrooms,2 Balconies,,1st   of 4 Floors,,0 to 1 Year Old,[],,"['Kotak mahindra bank ATM', 'CCD', 'Religare Wellness', 'Belgian Waffle', 'Sikandarpur rmrg metro station', 'The Chicken Boat', 'Bahrisons library', 'PVR Cinames', 'Sector 42-43 metro station', 'Lord Krishna Hospital', 'Kotak mahindra bank', 'Rbs ATM', 'Divine Look Clinic Centre 1', 'Sikka Maternity And Surgical Center', 'The shopping mall', 'Uma Sanjeevani Health Centre And Hospital', 'Food Court', 'Fat', 'Sikandarpur metro station', 'Icici bank ATM', 'Blue Tokai Coffee Roasters', 'Drunken Monkey', 'New Life Church', 'Chikitsa', 'Hanuman Mandir', 'PK Online', 'Sidhesh Hospital Gurgaon', 'Indusind bank', 'Sitaram Bhartia', 'Axis bank ATM', 'Standard chartered ATM', 'Marwah Clinic', 'The Dental Lounge', 'Hsbc bank', 'Guardian Pharmacy', 'Hdfc bank', 'Nowhere Brewpub and cafe', 'Axis bank', 'Starbucks', 'Sikanderpur metro station', 'Dlf phase 1 metro station', 'Lord krishna bank', 'Guru dronacharya metro station', 'Emaar Business Park', '98.4', 'Guardian', 'Naveidyam', 'Dighent cafe']"
"3 BHK Independent Builder Floor in DLF Phase 1, Gurgaon",Ultra Luxurious Builder Floor,₹4.2 Cr,"₹15,555 /sqft","2,700 sqft (251 sqm) Carpet Area",X84025128,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-ultra-luxurious-builder-floor-dlf-phase-1-gurgaon-2700-sq-ft-spid-X84025128,3 Bedrooms,3 Bathrooms,2 Balconies,"Servant Room,Store Room",1st   of 4 Floors,East,1 to 5 Year Old,"['1 Water Purifier', '4 Fan', '1 Exhaust Fan', '3 Geyser', '1 Stove', '55 Light', '3 AC', '1 Modular Kitchen', '1 Chimney', '3 Wardrobe', '1 Microwave', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']","['Kotak mahindra bank ATM', 'CCD', 'Belgian Waffle', 'Sikandarpur rmrg metro station', 'The Chicken Boat', 'Bahrisons library', 'PVR Cinames', 'Sector 42-43 metro station', 'Lord Krishna Hospital', 'Rbs ATM', 'Divine Look Clinic Centre 1', 'Sikka Maternity And Surgical Center', 'The shopping mall', 'Food Court', 'Sagar Ratna', 'Fat', 'Sikandarpur metro station', 'Icici bank ATM', 'Blue Tokai Coffee Roasters', 'Drunken Monkey', 'New Life Church', 'Chikitsa', 'Two Horizon Center', 'Hanuman Mandir', 'PK Online', 'Sidhesh Hospital Gurgaon', 'Sitaram Bhartia', 'Cafe Tonini', 'Axis bank ATM', 'Standard chartered ATM', 'The Dental Lounge', 'Marwah Clinic', 'Shophouse by Kylin', 'Guardian Pharmacy', 'Nowhere Brewpub and cafe', 'Clock tower', 'Axis bank', 'Starbucks', 'Sikanderpur metro station', 'Dlf phase 1 metro station', 'Anahat Hospital', 'Guru dronacharya metro station', 'Emaar Business Park', ""Carl's Jr."", 'Paras Hospital Gurgaon', 'M2M Cybernetics', 'Dighent cafe']"
"4 BHK Independent Builder Floor in Sector 67, Gurgaon",Ansal API Esencia,₹2.9 Cr,"₹10,740 /sqft","2,700 sqft (251 sqm) Built-up Area",O85450076,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-api-esencia-sector-67-gurgaon-2700-sq-ft-spid-O85450076,4 Bedrooms,4 Bathrooms,2 Balconies,"Pooja Room,Servant Room",3rd   of 4 Floors,East,0 to 1 Year Old,"['5 Wardrobe', '6 Fan', '1 Exhaust Fan', '5 Geyser', '1 Stove', '20 Light', '1 Modular Kitchen', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Visitor Parking', 'Park', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal', 'Rain Water Harvesting']","['Max, Fortis', 'Pathways', 'Golf Course Road', 'Apollo', 'Amity', 'DPS', 'GD Goenka', 'Proposed Metro corridor', 'Artemis', 'Medicity', 'N.H-8', 'Shiskshantar']"
"4 BHK Independent Builder Floor in DLF Phase 3, Gurgaon",DLF Floors Phase 3,₹3.6 Cr,"₹12,658 /sqft","2,844 sqft (264 sqm) Carpet Area",J84415368,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-floors-phase-3-dlf-phase-3-gurgaon-2844-sq-ft-spid-J84415368,4 Bedrooms,4 Bathrooms,2 Balconies,Servant Room,4th   of 4 Floors,North,0 to 1 Year Old,"['4 Wardrobe', '4 Fan', '1 Geyser', '10 Light', '5 AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",,"['Dental Harbour', 'Machaan', 'Sikandarpur rmrg metro station', 'R.N Clinic', 'Darpan Skin & Mind Clinic', 'Microsoft', 'Central bank atm teste 001112', 'Shri Shiv Shakthi Mandir', 'Abn amro bank ATM', 'Sikka Maternity And Surgical Center', ""St Stephen's Hospital Health Care Facility"", 'Asha Multispeciality Clinic', 'Food Court', 'Sikandarpur metro station', 'Deutsche bank', 'Dental Cure and Care Centre', 'Icici bank ATM', 'Icici bank', 'RBS Dental Clinic', 'Pharmacy', 'Kailash Nursing Home Gurgaon', 'Vodafone belvedere towers metro station', 'Hanuman Mandir', 'Shri Ram Memorial Hospital', 'Relief Physiotherapy Clinic', 'The God Father', 'Shri Balaji Medical Store', 'Cosmodentz Dental Clinic', 'Mc Donalds', 'barrique', 'Bain & Company', 'State bank of india', 'Krishna Family Clinic', ""Dr. Khullar's Dental Clinic"", 'Sikanderpur metro station', 'Anahat Hospital', 'Upkar Clinic', 'Guru dronacharya metro station', 'Durga Poly Clinic', 'Micromax moulsari avenue metro station', 'Emaar Business Park', 'Kotak mahindra ATM', 'Citibank ATM', 'Dlf phase 2 metro station', 'Garg Dental Care', 'Standard chartered bank', 'CEVA Logistics India', 'Dlf phase 3 metro station', 'M2M Cybernetics', 'Central bank ATM']"
"4 BHK Independent Builder Floor in Block C, Sushant Lok Phase 1, Gurgaon","Block C, Sushant Lok Phase 1, Gurgaon",₹5.75 Cr,"₹15,972 /sqft","3,600 sqft (334 sqm) Carpet Area",J84273444,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-block-c-sushant-lok-phase-1-gurgaon-3600-sq-ft-spid-J84273444,4 Bedrooms,4 Bathrooms,2 Balconies,Pooja Room,2nd   of 4 Floors,East,0 to 1 Year Old,"['4 Wardrobe', '8 Fan', '1 Exhaust Fan', '4 Geyser', '28 Light', '6 AC', '1 Chimney', '1 Modular Kitchen', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Park', 'Piped-gas', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['Kotak mahindra bank ATM', 'CCD', 'Belgian Waffle', 'The Chicken Boat', 'Gupta', 'Bahrisons library', 'Arihant Hospital', 'Balaji Vegetarian Paradise', 'Rbs ATM', 'Hdfc ATM', 'Pizza Hut', 'Huda city centre metro station', 'Fat', 'Dr. Naval Mendiratta', 'Icici bank', 'Blue Tokai Coffee Roasters', 'Drunken Monkey', 'New Life Church', 'Chikitsa', 'Gardian Pharmacy', 'Mantis Eye LLP', 'Ncr library', 'Hanuman Mandir', 'PK Online', 'Sitaram Bhartia', 'Bharat petroleum', 'Axis bank ATM', 'Standard chartered ATM', 'Hdfc bank ATM', 'Guardian Pharmacy', 'Hdfc bank', 'Nowhere Brewpub and cafe', 'Fortis Memorial Research Institute Fortis Vivekanand Hospital', 'Axis bank', 'Starbucks', 'School of Inspired Leadership SOIL', 'Centre For Sight Gurgaon Sector 29', 'Icici ATM', 'PWO house', 'City Medical', 'Dawnbit', 'Paras Hospital Gurgaon', 'Citi bank ATM', 'Dr. Kutbuddin Akbary', 'Max Hospital', 'Stones2milestones', 'Naveidyam', 'Dighent cafe']"
"3 BHK Independent Builder Floor in Sector 89, Gurgaon",Smart World Gems,₹1.65 Cr,"₹11,044 /sqft","1,494 sqft (139 sqm) Super Built-up Area",K84230982,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-smart-world-gems-sector-89-gurgaon-1494-sq-ft-spid-K84230982,3 Bedrooms,3 Bathrooms,3 Balconies,Store Room,3rd   of 4 Floors,East,0 to 1 Year Old,"['3 Wardrobe', '4 Fan', '1 Exhaust Fan', '3 Geyser', '10 Light', '2 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Water purifier', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']","['Manesar Golf Course', 'RPS International School', 'Nakhrola Stadium', 'AS Business Park', 'Gurgaon Railway Station', 'Airia Mall', 'Dwarka Expy', 'Holiday Inn Gurugram Sector 90', 'SGT University', 'AapnoGhar (Resort,Water, Amusement Park)', 'Genesis Hospital Sector 84', 'Millennium City Centre Gurugram', 'Indira Gandhi International Airport']"
