property_name,link,society,price,area,areawithtype
"4 BHK Independent Builder Floor in Block G Sector-57, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-block-g-sector-57-gurgaon-2350-sq-ft-spid-J85044262,G Block,₹2.99 Cr,"₹17,085 /sqft","2,350 sqft (218 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Sushant Lok Phase 3, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-sushant-residency-sushant-lok-phase-3-gurgaon-2700-sq-ft-spid-H85478522,Ansal Sushant Residency,₹3.35 Cr,"₹15,952 /sqft","2,700 sqft (251 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Sushant Lok Phase 3, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-sushant-residency-sushant-lok-phase-3-gurgaon-2700-sq-ft-r1-spid-L83753240,Ansal Sushant Residency,₹3.62 Cr,"₹13,407 /sqft","2,700 sqft (251 sqm) Carpet Area"
"4 BHK Independent Builder Floor in Sector 67A, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-api-versalia-sector-67a-gurgaon-2650-sq-ft-r2-spid-G74610181,Ansal API Versalia,₹2.92 Cr,"₹11,018 /sqft","2,650 sqft (246 sqm) Super Built-up Area"
"2 BHK Independent Builder Floor in Sector 89, Gurgaon",https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-smart-world-gems-sector-89-gurgaon-1194-sq-ft-spid-Y85321300,Smart World Gems,₹1.3 Cr,"₹10,887 /sqft","1,194 sqft (111 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in DLF Phase 1, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-silver-oaks-estates-dlf-phase-1-gurgaon-4518-sq-ft-spid-Q84193398,Silver Oaks Estates,₹7.95 Cr,"₹17,596 /sqft","4,518 sqft (420 sqm) Carpet Area"
"4 BHK Independent Builder Floor in DLF Phase 4, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-4-gurgaon-3240-sq-ft-spid-U83688456,luxurious builder floor 12mtr road north facing,₹5.65 Cr,"₹17,438 /sqft","3,240 sqft (301 sqm) Carpet Area"
"3 BHK Independent Builder Floor in Block E Greenwood City, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-block-e-greenwood-city-gurgaon-2475-sq-ft-spid-F84144302,"Block E Greenwood City, Gurgaon",₹4.4 Cr,"₹17,778 /sqft","2,475 sqft (230 sqm) Carpet Area"
"4 BHK Independent Builder Floor in Sector 57, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-huda-flats-sector-57-gurgaon-2650-sq-ft-spid-K84552310,Huda Flats,₹3.5 Cr,"₹13,207 /sqft","2,650 sqft (246 sqm) Super Built-up Area"
"2 BHK Independent Builder Floor in Sector 37D, Gurgaon",https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-signature-global-city-sector-37d-gurgaon-990-sq-ft-spid-V80653523,Signature Global City,₹1.3 Cr,"₹13,131 /sqft",990 sqft (92 sqm) Super Built-up Area
"3 BHK Independent Builder Floor in Sector 82, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-vatika-independent-floors-sector-82-gurgaon-1585-sq-ft-spid-W85867502,Vatika Independent Floors,₹2.22 Cr,"₹14,020 /sqft","1,585 sqft (147 sqm) Carpet Area"
"4 BHK Independent Builder Floor in Sector 57, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-57-gurgaon-2300-sq-ft-spid-U85070838,"Sector 57, Gurgaon",₹2.95 Cr,"₹12,826 /sqft","2,300 sqft (214 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Sector 67A, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-api-versalia-sector-67a-gurgaon-2200-sq-ft-spid-Y85669982,Ansal API Versalia,₹2.5 Cr,"₹11,363 /sqft","2,200 sqft (204 sqm) Super Built-up Area"
"3 BHK Independent Builder Floor in Sohna, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-signature-global-park-sohna-gurgaon-1210-sq-ft-spid-F84686952,Signature Global Park,₹1.18 Cr,"₹9,752 /sqft","1,210 sqft (112 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Sector 67, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-api-esencia-sector-67-gurgaon-2430-sq-ft-spid-A84042908,Ansal API Esencia,₹2.61 Cr,"₹12,253 /sqft","2,430 sqft (226 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in DLF Phase 2, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-2-gurgaon-2700-sq-ft-spid-Z84951894,"DLF Phase 2, Gurgaon",₹5 Cr,"₹18,518 /sqft","2,700 sqft (251 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Sushant Lok Phase 1, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-phase-1-gurgaon-3240-sq-ft-spid-S85124132,"Sushant Lok Phase 1, Gurgaon",₹5.1 Cr,"₹15,741 /sqft","3,240 sqft (301 sqm) Carpet Area"
"3 BHK Independent Builder Floor in Sector 89, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-smart-world-gems-sector-89-gurgaon-1494-sq-ft-spid-S85016006,Smart World Gems,₹1.64 Cr,"₹10,977 /sqft","1,494 sqft (139 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Malibu Town, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-malibu-towne-malibu-town-gurgaon-3240-sq-ft-spid-I85002312,Malibu Towne,₹5.7 Cr,"₹17,593 /sqft","3,240 sqft (301 sqm) Carpet Area"
"3 BHK Independent Builder Floor in Malibu Town, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-malibu-towne-malibu-town-gurgaon-2250-sq-ft-spid-H85003294,Malibu Towne,₹3.8 Cr,"₹16,889 /sqft","2,250 sqft (209 sqm) Carpet Area"
"4 BHK Independent Builder Floor in Sushant Lok Phase 1, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-phase-1-gurgaon-2700-sq-ft-spid-I85006002,"Sushant Lok Phase 1, Gurgaon",₹3.75 Cr,"₹13,889 /sqft","2,700 sqft (251 sqm) Carpet Area"
"3 BHK Independent Builder Floor in Sushant Lok Phase 1, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-phase-1-gurgaon-1935-sq-ft-spid-O84491614,"Sushant Lok Phase 1, Gurgaon",₹3.3 Cr,"₹17,054 /sqft","1,935 sqft (180 sqm) Super Built-up Area"
"3 BHK Independent Builder Floor in South City 1, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-south-city-1-gurgaon-2160-sq-ft-spid-I84512546,"South City 1, Gurgaon",₹3.9 Cr,"₹18,055 /sqft","2,160 sqft (201 sqm) Super Built-up Area"
"3 BHK Independent Builder Floor in Sector 70A, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-bptp-astaire-gardens-sector-70a-gurgaon-1600-sq-ft-spid-E83516494,BPTP Astaire Gardens,₹1.85 Cr,"₹15,352 /sqft","1,600 sqft (149 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Sector 57, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-57-gurgaon-2700-sq-ft-spid-C83914826,"Sector 57, Gurgaon",₹2.99 Cr,"₹11,074 /sqft","2,700 sqft (251 sqm) Super Built-up Area"
"2 BHK Independent Builder Floor in Sector 89, Gurgaon",https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-m3m-soulitude-sector-89-gurgaon-1157-sq-ft-spid-F85515574,M3M Soulitude,₹1.38 Cr,"₹11,927 /sqft","1,157 sqft (107 sqm) Super Built-up Area"
"3 BHK Independent Builder Floor in Block J Pocket C Palam Vihar, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-block-j-pocket-c-palam-vihar-gurgaon-1650-sq-ft-spid-W84314634,"Block J Pocket C Palam Vihar, Gurgaon",₹2.9 Cr,"₹17,575 /sqft","1,650 sqft (153 sqm) Carpet Area"
"4 BHK Independent Builder Floor in Sector 46, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-46-gurgaon-2367-sq-ft-spid-L85308722,Huda Sector 46,₹3.65 Cr,"₹15,420 /sqft","2,367 sqft (220 sqm) Super Built-up Area"
"2 BHK Independent Builder Floor in Sector-33 Sohna, Gurgaon",https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-central-park-flower-valley-cerise-floors-sector-33-sohna-gurgaon-1210-sq-ft-spid-G85615228,Central Park Flower Valley Cerise Floors,₹1.55 Cr,"₹12,809 /sqft","1,210 sqft (112 sqm) Super Built-up Area"
"3 BHK Independent Builder Floor in Sector-33 Sohna, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-central-park-flower-valley-cerise-floors-sector-33-sohna-gurgaon-1210-sq-ft-spid-A85225584,Central Park Flower Valley Cerise Floors,₹1.75 Cr,"₹14,462 /sqft","1,210 sqft (112 sqm) Super Built-up Area"
"3 BHK Independent Builder Floor in Sector 46, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-46-gurgaon-1836-sq-ft-spid-G85394274,"Sector 46, Gurgaon",₹2.8 Cr,"₹15,250 /sqft","1,836 sqft (171 sqm) Super Built-up Area"
"2 BHK Independent Builder Floor in Sector 83, Gurgaon",https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-vatika-emilia-floors-sector-83-gurgaon-1620-sq-ft-spid-Y85231916,Vatika Emilia Floors,₹1.33 Cr,"₹8,210 /sqft","1,620 sqft (151 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Sector 57, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-florence-residency-sector-57-gurgaon-2430-sq-ft-spid-Z84809878,Florence Residency,₹2.98 Cr,"₹12,263 /sqft","2,430 sqft (226 sqm) Carpet Area"
"3 BHK Independent Builder Floor in Sector 89, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-m3m-soulitude-sector-89-gurgaon-1494-sq-ft-spid-G84761764,M3M Soulitude,₹1.68 Cr,"₹11,244 /sqft","1,494 sqft (139 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in DLF Phase 4, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-4-gurgaon-4500-sq-ft-spid-K83895222,"DLF Phase 4, Gurgaon",₹6.75 Cr,"₹15,000 /sqft","4,500 sqft (418 sqm) Super Built-up Area"
"5 BHK Independent Builder Floor in Sushant Lok Phase 3, Gurgaon",https://www.99acres.com/5-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-sushant-residency-sushant-lok-phase-3-gurgaon-7659-sq-ft-spid-G83310584,Ansal Sushant Residency,₹7.45 Cr,"₹9,727 /sqft","7,659 sqft (712 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Sector 46, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-46-gurgaon-2421-sq-ft-spid-F85496960,"Sector 46, Gurgaon",₹4.1 Cr,"₹16,935 /sqft","2,421 sqft (225 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in South City 2, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-south-city-2-gurgaon-2430-sq-ft-spid-F85181016,"South City 2, Gurgaon",₹3.5 Cr,"₹14,403 /sqft","2,430 sqft (226 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Sector 67, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-api-esencia-sector-67-gurgaon-2250-sq-ft-spid-B85586586,Ansal API Esencia,₹2.49 Cr,"₹11,066 /sqft","2,250 sqft (209 sqm) Built-up Area"
"3 BHK Independent Builder Floor in Sector 63A, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-anant-raj-estates-sector-63a-gurgaon-1800-sq-ft-spid-J85446728,Anant Raj Estates,₹2.74 Cr,"₹16,913 /sqft","1,800 sqft (167 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Sector 67, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-api-esencia-sector-67-gurgaon-2000-sq-ft-r2-spid-T74614315,Ansal API Esencia,₹2.54 Cr,"₹12,700 /sqft","2,000 sqft (186 sqm) Carpet Area"
"4 BHK Independent Builder Floor in Sector 67A, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-api-versalia-sector-67a-gurgaon-2450-sq-ft-spid-W85442342,Ansal API Versalia,₹2.62 Cr,"₹10,693 /sqft","2,450 sqft (228 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Sector 67A, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-api-versalia-sector-67a-gurgaon-2502-sq-ft-spid-E85442042,Ansal API Versalia,₹2.65 Cr,"₹10,591 /sqft","2,502 sqft (232 sqm) Built-up Area"
"4 BHK Independent Builder Floor in Sector 67A, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-api-versalia-sector-67a-gurgaon-2700-sq-ft-r2-spid-T71293428,Ansal API Versalia,₹2.6 Cr,"₹10,227 /sqft","2,700 sqft (251 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Sector 67, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-api-esencia-sector-67-gurgaon-2700-sq-ft-spid-M84625556,Ansal API Esencia,₹2.8 Cr,"₹10,370 /sqft","2,700 sqft (251 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Sector 67A, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-api-versalia-sector-67a-gurgaon-2700-sq-ft-spid-U84554866,Ansal API Versalia,₹2.91 Cr,"₹10,740 /sqft","2,700 sqft (251 sqm) Super Built-up Area"
"3 BHK Independent Builder Floor in South City 2, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-luxury-builder-floor-in-south-city-2-south-city-2-gurgaon-2160-sq-ft-spid-Z86093934,Luxury Builder floor In South City 2,₹3.3 Cr,"₹15,278 /sqft","2,160 sqft (201 sqm) Carpet Area"
"3 BHK Independent Builder Floor in Sector 89, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-smart-world-gems-sector-89-gurgaon-1495-sq-ft-spid-E84899566,Smart World Gems,₹2 Cr,"₹13,377 /sqft","1,495 sqft (139 sqm) Super Built-up Area"
"3 BHK Independent Builder Floor in Sector 23, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-all-punjabi-welfare-association-sector-23-gurgaon-2367-sq-ft-spid-J84673964,All Punjabi Welfare Association,₹2.79 Cr,"₹11,787 /sqft","2,367 sqft (220 sqm) Super Built-up Area"
"3 BHK Independent Builder Floor in Sector 23, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-all-punjabi-welfare-association-sector-23-gurgaon-2367-sq-ft-spid-H84673588,All Punjabi Welfare Association,₹2.53 Cr,"₹10,688 /sqft","2,367 sqft (220 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Sushant Lok Phase 1, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-phase-1-gurgaon-2844-sq-ft-spid-R84550942,"Sushant Lok Phase 1, Gurgaon",₹4.7 Cr,"₹16,526 /sqft","2,844 sqft (264 sqm) Carpet Area"
"4 BHK Independent Builder Floor in Sector 26, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-city-phase-1-sector-26-gurgaon-2844-sq-ft-spid-Z85161930,DLF City Phase 1,₹3.7 Cr,"₹13,010 /sqft","2,844 sqft (264 sqm) Carpet Area"
"4 BHK Independent Builder Floor in Sushant Lok Phase 1, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-1-builder-floors-sushant-lok-phase-1-gurgaon-2200-sq-ft-r2-spid-O78118207,Sushant Lok 1 Builder Floors,₹3.9 Cr,"₹17,727 /sqft","2,200 sqft (204 sqm) Carpet Area"
"3 BHK Independent Builder Floor in Sector 89, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-ace-palm-floors-sector-89-gurgaon-1880-sq-ft-spid-X83851804,Ace Palm Floors,₹2.65 Cr,"₹14,095 /sqft","1,880 sqft (175 sqm) Carpet Area"
"4 BHK Independent Builder Floor in DLF Phase 2, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-city-plots-phase-2-dlf-phase-2-gurgaon-3850-sq-ft-spid-F84760384,DLF City Plots Phase 2,₹4.25 Cr,"₹11,038 /sqft","3,850 sqft (358 sqm) Carpet Area"
"2 BHK Independent Builder Floor in Sector-33 Sohna, Gurgaon",https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-central-park-flower-valley-cerise-floors-sector-33-sohna-gurgaon-1255-sq-ft-spid-T83786356,Central Park Flower Valley Cerise Floors,₹1.75 Cr,"₹13,944 /sqft","1,255 sqft (117 sqm) Carpet Area"
"3 BHK Independent Builder Floor in DLF Phase 4, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-4-gurgaon-2900-sq-ft-spid-B84973656,"DLF Phase 4, Gurgaon",₹3.6 Cr,"₹12,413 /sqft","2,900 sqft (269 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Uppals Southend, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-uppal-southend-uppals-southend-gurgaon-2250-sq-ft-spid-F85897812,Uppal Southend,₹3 Cr,"₹13,333 /sqft","2,250 sqft (209 sqm) Built-up Area"
"3 BHK Independent Builder Floor in Sector 57, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-57-gurgaon-2367-sq-ft-spid-U85177286,"Sector 57, Gurgaon",₹2.85 Cr,"₹12,040 /sqft","2,367 sqft (220 sqm) Super Built-up Area"
"2 BHK Independent Builder Floor in Sector 89, Gurgaon",https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-smart-world-gems-sector-89-gurgaon-1200-sq-ft-spid-N84614674,Smart World Gems,₹1.4 Cr,"₹11,666 /sqft","1,200 sqft (111 sqm) Carpet Area"
"4 BHK Independent Builder Floor in Sector 67, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-api-esencia-sector-67-gurgaon-2700-sq-ft-spid-K83814372,Ansal API Esencia,₹2.89 Cr,"₹10,703 /sqft","2,700 sqft (251 sqm) Super Built-up Area"
"2 BHK Independent Builder Floor in Sector 89, Gurgaon",https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-m3m-soulitude-sector-89-gurgaon-1127-sq-ft-spid-J85148392,M3M Soulitude,₹1.29 Cr,"₹11,446 /sqft","1,127 sqft (105 sqm) Super Built-up Area"
"2 BHK Independent Builder Floor in Sector-33 Sohna, Gurgaon",https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-central-park-flower-valley-flamingo-floors-sector-33-sohna-gurgaon-1093-sq-ft-spid-N83785848,Central Park Flower Valley Flamingo Floors,₹1.5 Cr,"₹13,723 /sqft","1,093 sqft (102 sqm) Carpet Area"
"3 BHK Independent Builder Floor in Sector 51, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-51-gurgaon-1836-sq-ft-spid-V85650912,"Sector 51, Gurgaon",₹3.15 Cr,"₹17,157 /sqft","1,836 sqft (171 sqm) Carpet Area"
"4 BHK Independent Builder Floor in Sushant Lok Phase 1, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-1-builder-floors-sushant-lok-phase-1-gurgaon-2700-sq-ft-spid-V85530194,Sushant Lok 1 Builder Floors,₹4.5 Cr,"₹16,667 /sqft","2,700 sqft (251 sqm) Carpet Area"
"4 BHK Independent Builder Floor in Sector 72, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-tata-primanti-sector-72-gurgaon-3250-sq-ft-r4-spid-C71604010,Tata Primanti,₹6.4 Cr,"₹19,692 /sqft","3,250 sqft (302 sqm) Super Built-up Area"
"4 BHK Independent Builder Floor in Suncity, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-suncity-gurgaon-3240-sq-ft-spid-R85776198,"Suncity, Gurgaon",₹7 Cr,"₹21,605 /sqft","3,240 sqft (301 sqm) Carpet Area"
"4 BHK Independent Builder Floor in Sushant Lok 2,Sector 55, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-2-sector-55-gurgaon-2700-sq-ft-spid-X84829944,"Sushant Lok 2,Sector 55, Gurgaon",₹3.3 Cr,"₹12,222 /sqft","2,700 sqft (251 sqm) Carpet Area"
"4 BHK Independent Builder Floor in Uppals Southend, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-uppals-southend-gurgaon-3500-sq-ft-spid-F78858881,Private Builder Floor,₹4 Cr,"₹11,428 /sqft","3,500 sqft (325 sqm) Super Built-up Area"
"3 BHK Independent Builder Floor in Sector 67, Gurgaon",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-ansal-api-esencia-sector-67-gurgaon-2250-sq-ft-spid-M86156408,Ansal API Esencia,₹2.6 Cr,"₹11,555 /sqft","2,250 sqft (209 sqm) Carpet Area"
"4 BHK Independent Builder Floor in Sector 63A, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-63a-gurgaon-2300-sq-ft-spid-R85804342,"Sector 63A, Gurgaon",₹2.77 Cr,"₹12,043 /sqft","2,300 sqft (214 sqm) Carpet Area"
"4 BHK Independent Builder Floor in Sector 63A, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-63a-gurgaon-2300-sq-ft-spid-R85803822,"Sector 63A, Gurgaon",₹3.05 Cr,"₹13,260 /sqft","2,300 sqft (214 sqm) Carpet Area"
"4 BHK Independent Builder Floor in Sector 67A, Gurgaon",https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-67a-gurgaon-2300-sq-ft-spid-N85853602,"Sector 67A, Gurgaon",₹2.8 Cr,"₹12,173 /sqft","2,300 sqft (214 sqm) Carpet Area"
