link,bedrooms,bathrooms,balcony,additional_room,floor_info,facing,property_age,property_id,areawithtype,furnishing_details,features,nearby_location
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-sector-4-gurgaon-1440-sq-ft-spid-J84760828,5 Bedrooms,4 Bathrooms,1 Balcony,Study Room,3 Floors,North-East,5 to 10 Year Old,J84760828,1440 sqft (133.78 sqm) Plot Area,"['7 Fan', '1 Exhaust Fan', '12 Light', '1 Chimney', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']",['Feng Shui / Vaastu Compliant'],"['Prateek Nursing Home And Polyclinic', 'R K Hospital Gurgaon', 'Esic Hospital Gurugram', 'Dr. Hitesh Dawar', 'Kidney Clinic', 'Dr. Sindhu Clinic', 'Dr. Madan Clinic', 'State bank ATM', 'Kotak bank', 'Satyam Hospital Gurgaon', 'Kr Dental Hub', 'Dronacharya Government College', 'Centre For Sight Gurgaon New Railway Road', 'Dr. Agya Ram Sharma Clinic', 'Dr. Ashok Jain', 'Aryan Hospital', 'Ravi Clinic and Health Care Centre', 'Dr. Sarvejeet Singh', 'Apna Enclave', 'Pearl Dental Clinic', 'Dev Man Kathuria Clinic', ""Dr. Anurag's Child Care Clinic"", 'GH Gurgaon', 'M.S Hospital', 'Jain Sant Phool Chand Ji Charitable Hospital', 'My Care Clinic', 'St. Michaels Sr. Sec. School', 'Geeta Nursing Home Gurgaon', 'Indian bank', 'Bhardwaj Hospital', 'Gurgaon railway station', 'Dr. Mittal Clinic', 'Jiya Clinic', 'Chintapurni Mandir', 'Gurgaon Eye Centre', 'Bindal Clinic', 'Sarvodya Hospital', 'Chiranjiv Hospital', 'D.R. Rajnis Gupta Clinic', 'Shree Krishna Hospital Gurgaon', 'Bhatnagar Maternity and Nursing Home', 'Taneja Hospital', 'Sneh Hospital Gurgaon', 'Sparsh Hospital Gurgaon', 'State bank of india', 'Swastik Maternity and Medical Centre', 'Triveni Hospital Gurgaon', 'Pizza Hut', 'Yashroop Medical Centre', 'Hdfc bank']"
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-the-laburnum-sushant-lok-phase-1-gurgaon-4500-sq-ft-spid-O83599212,5 Bedrooms,5 Bathrooms,3+ Balconies,"Pooja Room,Servant Room,Study Room,Others",3 Floors,East,10+ Year Old,O83599212,5000 sqft (464.52 sqm) Plot Area | 4500 sqft (418.06 sqm) Built-up Area | 4000 sqft (371.61 sqm) Carpet Area,"['1 Water Purifier', '8 Fan', '1 Exhaust Fan', '5 Geyser', '25 Light', '7 AC', '1 Modular Kitchen', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['Kotak mahindra bank ATM', 'Bikanervala', 'Barbecue Grill', 'Lord krishna bank', 'NutrioBox Gurugram', 'Nowhere Brewpub and cafe', 'Blue Tokai Coffee Roasters', 'DT Cinemas', 'Community Center Sukhrali', 'PVR Cinames', 'Black Mambaa', 'Umkal Hospital', 'Sitaram Bhartia', 'Icici bank ATM', 'Gurgaon Central Mall', 'CCD', 'Bahrisons library', 'MGF Metropolitan', 'Naveidyam', 'MoB Ministory of Beer', 'Max Hospital', 'KFC', 'Abn amro bank', 'Standard chartered ATM', 'Drunken Monkey', 'Fat', 'Belgian Waffle', 'Mg road metro station', 'Axis bank', 'Beer & Whisky Bar', 'Punjab national bank ATM', 'Park Baluchi', 'Indusind bank', 'Dr. Kutbuddin Akbary', 'PVR Metropolitan', 'Gravity Space Bar', 'Starbucks', 'Jain Bhawan', 'Roots', 'The Chicken Boat', 'Sidhesh Hospital Gurgaon', 'Dighent cafe', 'Privat Hospital', 'Pizza Hut', 'Lord Krishna Hospital', 'Iffco chowk metro station', 'Hdfc bank', 'Pan Bangkok', 'Arya Samaj Mandir']"
https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sector-7-gurgaon-2300-sq-ft-spid-H84697564,3 Bedrooms,3 Bathrooms,2 Balconies,Pooja Room,2 Floors,North-East,1 to 5 Year Old,H84697564,1440 sqft (133.78 sqm) Plot Area | 2300 sqft (213.68 sqm) Built-up Area | 2200 sqft (204.39 sqm) Carpet Area,"['2 Fan', '1 Exhaust Fan', '2 Light', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']",['Park'],"['Prateek Nursing Home And Polyclinic', 'R K Hospital Gurgaon', 'Esic Hospital Gurugram', 'Chirag Hospital Pvt. Ltd', 'Dr. Hitesh Dawar', 'Dr. Sindhu Clinic', 'Dr. Madan Clinic', 'State bank ATM', 'Kotak bank', 'Satyam Hospital Gurgaon', 'Kr Dental Hub', 'Dronacharya Government College', 'Centre For Sight Gurgaon New Railway Road', 'Dr. Agya Ram Sharma Clinic', 'Dr. Ashok Jain', 'Aryan Hospital', 'Ravi Clinic and Health Care Centre', 'Dr. Sarvejeet Singh', 'Apna Enclave', 'GH Gurgaon', 'Pearl Dental Clinic', 'Dev Man Kathuria Clinic', ""Dr. Anurag's Child Care Clinic"", 'My Care Clinic', 'Jain Sant Phool Chand Ji Charitable Hospital', 'M.S Hospital', 'St. Michaels Sr. Sec. School', 'Geeta Nursing Home Gurgaon', 'Indian bank', 'Bhardwaj Hospital', 'Gurgaon railway station', 'Dr. Mittal Clinic', 'Jiya Clinic', 'Chintapurni Mandir', 'Gurgaon Eye Centre', 'Bindal Clinic', 'Sarvodya Hospital', 'Chiranjiv Hospital', 'D.R. Rajnis Gupta Clinic', 'Shree Krishna Hospital Gurgaon', 'Bhatnagar Maternity and Nursing Home', 'Taneja Hospital', 'Sneh Hospital Gurgaon', 'Sparsh Hospital Gurgaon', 'State bank of india', 'Swastik Maternity and Medical Centre', 'Triveni Hospital Gurgaon', 'Pizza Hut', 'Yashroop Medical Centre', 'Hdfc bank']"
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-unitech-palms-south-city-1-block-m-south-city-1-gurgaon-1980-sq-ft-spid-Y83382272,5 Bedrooms,5 Bathrooms,2 Balconies,Pooja Room,2 Floors,East,1 to 5 Year Old,Y83382272,2160 sqft (200.67 sqm) Plot Area | 1980 sqft (183.95 sqm) Built-up Area | 1800 sqft (167.23 sqm) Carpet Area,"['4 Fan', '4 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['Icici ATM', 'Shivam Hospital Gurgaon', 'Hdfc ATM', 'The Oriental Bloom Chinese and Thai', 'Bar and restaurant', ""Hops 'N' Brew"", 'Fortis Memorial Research Institute Fortis Vivekanand Hospital', 'Hdfc bank ATM', 'Ardor 29', 'Tocpao', 'Dawnbit', 'St. Angels Jr', 'Dhabba', ""McDonald's"", 'Gardian Pharmacy', 'Pernod Ricard Charitable Dispensary', 'Om Sweets', 'Icici bank ATM', 'Fast food', 'Salvan Public School', ""Domino's Pizza"", 'Axis bank ATM', 'Gola Sizzles', 'Gung the palace Korean restaurant', 'MoB Ministory of Beer', 'IBP Petrol Pump', 'ADDA', 'Standard chartered ATM', 'Cafe Coffee Day', 'Zura', 'State bank of india ATM', 'City Medical', 'CR Model Public School', '32nd Milestone', 'Dispencery', 'Beer & Whisky Bar', 'Park Baluchi', 'Spaghetti Kitchen & Bar', 'Dr. Naval Mendiratta', 'Citi bank ATM', 'School of Inspired Leadership SOIL', 'Centre For Sight Gurgaon Sector 29', 'Pizza Hut', 'Raj Restaurant', 'Huda city centre metro station', 'Hdfc bank', 'Fast Food']"
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-4-gurgaon-4950-sq-ft-r1-spid-Y81817336,4 Bedrooms,4 Bathrooms,3+ Balconies,"Study Room,Store Room",2 Floors,South-East,1 to 5 Year Old,Y81817336,4950 sqft (459.87 sqm) Plot Area,"['4 Wardrobe', '4 Fan', '1 Exhaust Fan', '4 Geyser', '4 Light', '1 Modular Kitchen', '1 Chimney', '1 Curtains', 'No AC', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Water purifier', 'False Ceiling Lighting', 'No open drainage around', 'Park', 'Recently Renovated', 'Piped-gas', 'Visitor Parking', 'Natural Light', 'Airy Rooms', 'Spacious Interiors']","['Essar Petrol Pump', 'Orris Community Center', 'Indian Oil', 'Vijay Petrol Pump', 'HP Petrol Pump', 'Pizza Hut', 'KFC']"
https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-the-laburnum-sushant-lok-phase-1-gurgaon-3240-sq-ft-r10-spid-E66222008,5 Bedrooms,6 Bathrooms,3+ Balconies,"Pooja Room,Servant Room",3 Floors,East,0 to 1 Year Old,E66222008,4050 sqft (376.26 sqm) Plot Area | 3240 sqft (301.01 sqm) Built-up Area | 3150 sqft (292.64 sqm) Carpet Area,"['7 Fan', '1 Exhaust Fan', '4 Geyser', '1 Stove', '26 Light', '6 AC', '1 Modular Kitchen', '1 Chimney', '6 Wardrobe', '1 Microwave', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']","['Kotak mahindra bank ATM', 'Bikanervala', 'Barbecue Grill', 'Lord krishna bank', 'NutrioBox Gurugram', 'Nowhere Brewpub and cafe', 'Blue Tokai Coffee Roasters', 'DT Cinemas', 'Community Center Sukhrali', 'PVR Cinames', 'Black Mambaa', 'Umkal Hospital', 'Sitaram Bhartia', 'Icici bank ATM', 'Gurgaon Central Mall', 'CCD', 'Bahrisons library', 'MGF Metropolitan', 'Naveidyam', 'MoB Ministory of Beer', 'Max Hospital', 'KFC', 'Abn amro bank', 'Standard chartered ATM', 'Drunken Monkey', 'Fat', 'Belgian Waffle', 'Mg road metro station', 'Axis bank', 'Beer & Whisky Bar', 'Punjab national bank ATM', 'Park Baluchi', 'Indusind bank', 'Dr. Kutbuddin Akbary', 'PVR Metropolitan', 'Gravity Space Bar', 'Starbucks', 'Jain Bhawan', 'Roots', 'The Chicken Boat', 'Sidhesh Hospital Gurgaon', 'Dighent cafe', 'Privat Hospital', 'Pizza Hut', 'Lord Krishna Hospital', 'Iffco chowk metro station', 'Hdfc bank', 'Pan Bangkok', 'Arya Samaj Mandir']"
https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-2-gurgaon-4500-sq-ft-spid-Z84139124,8 Bedrooms,9 Bathrooms,3 Balconies,"Pooja Room,Study Room,Servant Room,Others",3 Floors,East,1 to 5 Year Old,Z84139124,4500 sqft (418.06 sqm) Plot Area,"['20 Fan', '1 Exhaust Fan', '11 Geyser', '1 Stove', '30 Light', '12 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '10 Wardrobe', '1 Microwave', 'No Bed', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['Religare Wellness', 'Barbecue Grill', 'Lord krishna bank', 'NutrioBox Gurugram', 'Grofers Supply Chain & CRM', 'DT Cinemas', 'Mukesh Dhaba', 'PVR Cinames', 'Uma Sanjeevani Health Centre And Hospital', 'Icici bank ATM', 'Gurgaon Central Mall', 'American Montessori', 'Axis bank ATM', 'Hsbc bank', 'Parishram Resources', 'Taikisha Engineering PVT', 'Iffco chowk metro station', 'Abn amro bank', 'KPMG', '98.4', 'Kotak mahindra bank', 'Dlf phase 2 metro station', 'Guardian', 'Mg road metro station', 'Sikanderpur metro station', 'Neelkanth Medico', 'DLF Cyber City Phase II', 'Microsoft', 'Axis bank', 'Punjab national bank ATM', 'CEVA Logistics India', 'Vodafone belvedere towers metro station', 'Surgi Center Clinic', 'Indusind bank', 'PVR Metropolitan', 'Bain & Company', 'Sikandarpur metro station', 'Jain Bhawan', 'Boston Consulting Group', 'Sidhesh Hospital Gurgaon', 'Privat Hospital', 'Lord Krishna Hospital', 'Emaar Business Park', 'MGF Metropolitan', 'Hdfc bank', 'Thukral Hospital', 'Pan Bangkok', 'Arya Samaj Mandir']"
https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-2-gurgaon-2700-sq-ft-spid-L84138640,7 Bedrooms,8 Bathrooms,3 Balconies,"Pooja Room,Study Room,Servant Room,Others",3 Floors,North-East,1 to 5 Year Old,L84138640,2700 sqft (250.84 sqm) Plot Area,"['1 Water Purifier', '16 Fan', '1 Exhaust Fan', '7 Geyser', '1 Stove', '24 Light', '1 Modular Kitchen', '8 AC', '1 Chimney', '1 Curtains', '9 Wardrobe', '1 Microwave', 'No Bed', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['Religare Wellness', 'Barbecue Grill', 'Lord krishna bank', 'NutrioBox Gurugram', 'Grofers Supply Chain & CRM', 'DT Cinemas', 'Community Center Sukhrali', 'PVR Cinames', 'Uma Sanjeevani Health Centre And Hospital', 'Umkal Hospital', 'Icici bank ATM', 'Gurgaon Central Mall', 'CCD', 'American Montessori', 'Axis bank ATM', 'MGF Metropolitan', 'Hsbc bank', 'Parishram Resources', 'Taikisha Engineering PVT', 'Abn amro bank', 'Standard chartered ATM', '98.4', 'Kotak mahindra bank', 'Drunken Monkey', 'Guardian', 'Belgian Waffle', 'Mg road metro station', 'Neelkanth Medico', 'DLF Cyber City Phase II', 'Axis bank', 'Punjab national bank ATM', 'Vodafone belvedere towers metro station', 'Surgi Center Clinic', 'Indusind bank', 'Citi bank ATM', 'PVR Metropolitan', 'Jain Bhawan', 'Roots', 'Sidhesh Hospital Gurgaon', 'Dighent cafe', 'Privat Hospital', 'Pizza Hut', 'Lord Krishna Hospital', 'Iffco chowk metro station', 'Hdfc bank', 'Thukral Hospital', 'Pan Bangkok', 'Arya Samaj Mandir']"
https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-2-gurgaon-4500-sq-ft-spid-R84139386,8 Bedrooms,9 Bathrooms,2 Balconies,"Pooja Room,Study Room,Others,Servant Room",3 Floors,North,1 to 5 Year Old,R84139386,4500 sqft (418.06 sqm) Plot Area,"['18 Fan', '1 Exhaust Fan', '9 Geyser', '1 Stove', '32 Light', '1 Curtains', '1 Modular Kitchen', '12 AC', '1 Chimney', '9 Wardrobe', '1 Microwave', 'No Bed', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['Religare Wellness', 'Barbecue Grill', 'Lord krishna bank', 'NutrioBox Gurugram', 'Grofers Supply Chain & CRM', 'DT Cinemas', 'Mukesh Dhaba', 'PVR Cinames', 'Uma Sanjeevani Health Centre And Hospital', 'Icici bank ATM', 'Gurgaon Central Mall', 'American Montessori', 'Axis bank ATM', 'Hsbc bank', 'Parishram Resources', 'Taikisha Engineering PVT', 'Iffco chowk metro station', 'Abn amro bank', 'KPMG', '98.4', 'Kotak mahindra bank', 'Dlf phase 2 metro station', 'Guardian', 'Mg road metro station', 'Sikanderpur metro station', 'Neelkanth Medico', 'DLF Cyber City Phase II', 'Microsoft', 'Axis bank', 'Punjab national bank ATM', 'CEVA Logistics India', 'Vodafone belvedere towers metro station', 'Surgi Center Clinic', 'Indusind bank', 'PVR Metropolitan', 'Bain & Company', 'Sikandarpur metro station', 'Jain Bhawan', 'Boston Consulting Group', 'Sidhesh Hospital Gurgaon', 'Privat Hospital', 'Lord Krishna Hospital', 'Emaar Business Park', 'MGF Metropolitan', 'Hdfc bank', 'Thukral Hospital', 'Pan Bangkok', 'Arya Samaj Mandir']"
https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-2-gurgaon-4500-sq-ft-spid-R84140418,9 Bedrooms,10 Bathrooms,3 Balconies,"Pooja Room,Study Room,Servant Room,Others",4 Floors,North-East,1 to 5 Year Old,R84140418,4500 sqft (418.06 sqm) Plot Area,"['1 Water Purifier', '25 Fan', '1 Exhaust Fan', '13 Geyser', '1 Stove', '33 Light', '1 Modular Kitchen', '12 AC', '1 Chimney', '1 Curtains', '12 Wardrobe', '1 Microwave', 'No Bed', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['Religare Wellness', 'Barbecue Grill', 'Lord krishna bank', 'NutrioBox Gurugram', 'Grofers Supply Chain & CRM', 'DT Cinemas', 'Community Center Sukhrali', 'Mukesh Dhaba', 'PVR Cinames', 'Uma Sanjeevani Health Centre And Hospital', 'Umkal Hospital', 'Icici bank ATM', 'Gurgaon Central Mall', 'American Montessori', 'Axis bank ATM', 'MGF Metropolitan', 'Hsbc bank', 'Parishram Resources', 'Taikisha Engineering PVT', 'Abn amro bank', 'KPMG', '98.4', 'Kotak mahindra bank', 'Dlf phase 2 metro station', 'Guardian', 'Mg road metro station', 'Microsoft', 'Neelkanth Medico', 'DLF Cyber City Phase II', 'Axis bank', 'Punjab national bank ATM', 'CEVA Logistics India', 'Vodafone belvedere towers metro station', 'Surgi Center Clinic', 'Indusind bank', 'Citi bank ATM', 'PVR Metropolitan', 'Sikandarpur metro station', 'Jain Bhawan', 'Boston Consulting Group', 'Sidhesh Hospital Gurgaon', 'Privat Hospital', 'Lord Krishna Hospital', 'Iffco chowk metro station', 'Hdfc bank', 'Thukral Hospital', 'Pan Bangkok', 'Arya Samaj Mandir']"
https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-2-gurgaon-2700-sq-ft-spid-Z84137782,7 Bedrooms,8 Bathrooms,2 Balconies,"Pooja Room,Study Room,Others,Servant Room",3 Floors,East,1 to 5 Year Old,Z84137782,2700 sqft (250.84 sqm) Plot Area,"['18 Fan', '1 Exhaust Fan', '8 Geyser', '1 Stove', '26 Light', '1 Curtains', '1 Modular Kitchen', '11 AC', '1 Chimney', '12 Wardrobe', '1 Microwave', 'No Bed', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['Deutsche bank', 'Religare Wellness', 'Darpan Skin & Mind Clinic', 'Durga Poly Clinic', 'Krishna Family Clinic', 'Lord krishna bank', 'Icici bank', 'The God Father', 'Mukesh Dhaba', 'Cosmodentz Dental Clinic', 'PVR Cinames', 'Uma Sanjeevani Health Centre And Hospital', ""McDonald's"", 'RBS Dental Clinic', 'American Montessori', 'Mc Donalds', 'Shri Shiv Shakthi Mandir', 'Axis bank ATM', 'Hsbc bank', 'Dlf phase 3 metro station', 'Taikisha Engineering PVT', 'Central bank ATM', 'Kotak mahindra ATM', 'KPMG', 'Upkar Clinic', '98.4', 'Standard chartered bank', 'Abn amro bank ATM', 'Dlf phase 2 metro station', 'Kotak mahindra bank', 'Guardian', 'Sikanderpur metro station', 'Food Court', 'Microsoft', 'DLF Cyber City Phase II', 'Axis bank', 'CEVA Logistics India', 'Vodafone belvedere towers metro station', 'Surgi Center Clinic', 'Central bank atm teste 001112', 'Bain & Company', 'Sikandarpur metro station', 'Sikandarpur rmrg metro station', 'Jain Bhawan', 'Boston Consulting Group', 'Kailash Nursing Home Gurgaon', 'Citibank ATM', 'Emaar Business Park', 'Hdfc bank', 'Relief Physiotherapy Clinic']"
https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-2-gurgaon-1935-sq-ft-spid-O84137558,6 Bedrooms,7 Bathrooms,3 Balconies,"Pooja Room,Study Room,Others,Servant Room",3 Floors,North-East,1 to 5 Year Old,O84137558,1935 sqft (179.77 sqm) Plot Area,"['12 Fan', '1 Exhaust Fan', '8 Geyser', '1 Stove', '23 Light', '1 Modular Kitchen', '8 AC', '1 Chimney', '1 Curtains', '9 Wardrobe', '1 Microwave', 'No Bed', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['Divine Look Clinic Centre 1', 'Religare Wellness', 'Durga Poly Clinic', 'Krishna Family Clinic', 'Bharat Vasisht Vidya Mandir', 'Guardian Pharmacy', 'Nowhere Brewpub and cafe', 'Sikka Maternity And Surgical Center', 'Sector 42-43 metro station', 'Cosmodentz Dental Clinic', 'PVR Cinames', 'Uma Sanjeevani Health Centre And Hospital', 'Guru dronacharya metro station', 'Icici bank ATM', 'Axis bank ATM', ""St Stephen's Hospital Health Care Facility"", 'Hanuman Mandir', 'New Life Church', 'Hsbc bank', 'Dlf phase 1 metro station', 'Upkar Clinic', '98.4', 'Kotak mahindra bank', 'Anahat Hospital', 'Fat', 'Guardian', 'Sikanderpur metro station', 'Axis bank', 'Chikitsa', 'Punjab national bank ATM', 'Shophouse by Kylin', 'PK Online', 'Surgi Center Clinic', 'Aya Nagar Bus Terminal', ""Dr. Khullar's Dental Clinic"", 'Rbs ATM', 'The shopping mall', 'Sikandarpur rmrg metro station', 'Sikandarpur metro station', 'The Dental Lounge', 'Marwah Clinic', 'Sagar Ratna', 'Starbucks', 'Dighent cafe', 'Lord Krishna Hospital', 'Emaar Business Park', 'M2M Cybernetics', 'Food Court']"
https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-1-gurgaon-2700-sq-ft-spid-S84134784,7 Bedrooms,8 Bathrooms,3 Balconies,"Pooja Room,Study Room,Others,Servant Room",3 Floors,North-East,1 to 5 Year Old,S84134784,2700 sqft (250.84 sqm) Plot Area,"['8 Wardrobe', '17 Fan', '1 Exhaust Fan', '9 Geyser', '1 Microwave', '1 Stove', '21 Light', '1 Modular Kitchen', '9 AC', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']","['Divine Look Clinic Centre 1', 'Religare Wellness', 'Darpan Skin & Mind Clinic', 'Durga Poly Clinic', 'Krishna Family Clinic', 'Lord krishna bank', 'NutrioBox Gurugram', 'Nowhere Brewpub and cafe', 'Sikka Maternity And Surgical Center', 'Cosmodentz Dental Clinic', 'Shri Ram Memorial Hospital', 'PVR Cinames', 'Uma Sanjeevani Health Centre And Hospital', 'Guru dronacharya metro station', 'RBS Dental Clinic', 'Icici bank ATM', 'Axis bank ATM', ""St Stephen's Hospital Health Care Facility"", 'Hanuman Mandir', 'Hsbc bank', 'Central bank ATM', 'Abn amro bank', 'Dlf phase 1 metro station', 'Upkar Clinic', '98.4', 'Kotak mahindra bank', 'Dlf phase 2 metro station', 'Anahat Hospital', 'Fat', 'Guardian', 'Sikanderpur metro station', 'Food Court', 'Microsoft', 'Axis bank', 'Surgi Center Clinic', 'Indusind bank', ""Dr. Khullar's Dental Clinic"", 'Central bank atm teste 001112', 'The shopping mall', 'Sikandarpur rmrg metro station', 'Sikandarpur metro station', 'The Dental Lounge', 'Marwah Clinic', 'Kailash Nursing Home Gurgaon', 'Sidhesh Hospital Gurgaon', 'Lord Krishna Hospital', 'Emaar Business Park', 'M2M Cybernetics', 'Hdfc bank', 'Relief Physiotherapy Clinic']"
