property_name,link,society,price,area,areawithtype
"4 BHK Flat in Sector 53, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tulip-monsella-sector-53-gurgaon-5784-sq-ft-spid-U84615172,Tulip Monsella,₹23.02 Cr,"₹39,800 /sqft","5,784 sqft (537 sqm) Super Built-up Area"
"3 BHK Flat in Sector 89 A, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-marigold-sector-89-a-gurgaon-2150-sq-ft-spid-L80498463,ATS Marigold,₹2.45 Cr,"₹11,395 /sqft","2,150 sqft (200 sqm) Super Built-up Area"
"3 BHK Flat in Sector 65, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-golfestate-sector-65-gurgaon-3452-sq-ft-spid-I83600134,M3M Golfestate,₹8 Cr,"₹23,174 /sqft","3,452 sqft (321 sqm) Super Built-up Area"
"3 BHK Flat in Nirvana Country, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-unitech-escape-nirvana-country-gurgaon-1983-sq-ft-spid-D84433664,Unitech Escape,₹3.19 Cr,"₹16,086 /sqft","1,983 sqft (184 sqm) Super Built-up Area"
"4 BHK Flat in Sector 69, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tulip-purple-sector-69-gurgaon-2400-sq-ft-spid-Q84447282,Tulip Purple,₹2.75 Cr,"₹11,458 /sqft","2,400 sqft (223 sqm) Super Built-up Area"
"4 BHK Flat in Sector 106, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-godrej-meridien-sector-106-gurgaon-2720-sq-ft-spid-L83363124,Godrej Meridien,₹4.05 Cr,"₹14,889 /sqft","2,720 sqft (253 sqm) Super Built-up Area"
"3 BHK Flat in Sector 108, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-2343-sq-ft-spid-Y81624173,Sobha City,₹4.6 Cr,"₹19,632 /sqft","2,343 sqft (218 sqm) Super Built-up Area"
"3 BHK Flat in Sector 67, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-spa-next-sector-67-gurgaon-1935-sq-ft-spid-P83599838,Bestech Park View Spa Next,₹3 Cr,"₹15,503 /sqft","1,935 sqft (180 sqm) Super Built-up Area"
"5 BHK Flat in Sector 53, Gurgaon",https://www.99acres.com/5-bhk-bedroom-apartment-flat-for-sale-in-parsvnath-exotica-sector-53-gurgaon-4665-sq-ft-spid-G85330898,Parsvnath Exotica,₹12.9 Cr,"₹27,652 /sqft","4,665 sqft (433 sqm) Super Built-up Area"
"4 BHK Flat in Sector 53, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-parsvnath-exotica-sector-53-gurgaon-3390-sq-ft-spid-I85330702,Parsvnath Exotica,₹8.9 Cr,"₹26,253 /sqft","3,390 sqft (315 sqm) Super Built-up Area"
"2 BHK Flat in Sector 37C, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-imperia-the-esfera-sector-37c-gurgaon-1578-sq-ft-r2-spid-J79322009,Imperia The Esfera,₹1.27 Cr,"₹8,048 /sqft","1,578 sqft (147 sqm) Super Built-up Area"
"3 BHK Flat in Sector 56, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-awho-devinder-vihar-sector-56-gurgaon-1412-sq-ft-spid-Z85022158,AWHO Devinder Vihar,₹2.5 Cr,"₹17,705 /sqft","1,412 sqft (131 sqm) Super Built-up Area"
"4 BHK Flat in Sector 53, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tulip-monsella-sector-53-gurgaon-3684-sq-ft-spid-L84537850,Tulip Monsella,₹11 Cr,"₹29,858 /sqft","3,684 sqft (342 sqm) Super Built-up Area"
"4 BHK Flat in Sector 84, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ss-linden-floors-sector-84-gurgaon-2700-sq-ft-spid-H83896764,SS Linden Floors,₹3.15 Cr,"₹11,666 /sqft","2,700 sqft (251 sqm) Super Built-up Area"
"3 BHK Flat in Sector 104, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1689-sq-ft-spid-U84744530,Hero Homes,₹2.56 Cr,"₹15,156 /sqft","1,689 sqft (157 sqm) Super Built-up Area"
"3 BHK Flat in Sector 72, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tata-primanti-sector-72-gurgaon-2550-sq-ft-spid-R80270313,Tata Primanti,₹5.2 Cr,"₹20,392 /sqft","2,550 sqft (237 sqm) Super Built-up Area"
"3 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vipul-lavanya-sector-81-gurgaon-1560-sq-ft-spid-Z85290606,Vipul Lavanya,₹1.4 Cr,"₹9,006 /sqft","1,560 sqft (145 sqm) Super Built-up Area"
"3 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-grand-spa-sector-81-gurgaon-2660-sq-ft-spid-T85016592,Bestech Park View Grand Spa,₹3.46 Cr,"₹13,007 /sqft","2,660 sqft (247 sqm) Super Built-up Area"
"4 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-grand-spa-sector-81-gurgaon-3185-sq-ft-spid-U84758142,Bestech Park View Grand Spa,₹4.08 Cr,"₹12,810 /sqft","3,185 sqft (296 sqm) Super Built-up Area"
"3 BHK Flat in Sector 106, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-meridien-sector-106-gurgaon-1625-sq-ft-spid-B84593906,Godrej Meridien,₹2.65 Cr,"₹16,307 /sqft","1,625 sqft (151 sqm) Built-up Area"
"3 BHK Flat in Sector 86, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-skycourt-sector-86-gurgaon-1929-sq-ft-spid-N84440958,DLF The Skycourt,₹2.3 Cr,"₹11,923 /sqft","1,929 sqft (179 sqm) Super Built-up Area"
"3 BHK Flat in Sector 84, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-spaze-privy-at4-sector-84-gurgaon-1918-sq-ft-r3-spid-N55606528,Spaze Privy AT4,₹1.85 Cr,"₹9,645 /sqft","1,918 sqft (178 sqm) Super Built-up Area"
"2 BHK Flat in Sector 103, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-indiabulls-centrum-park-sector-103-gurgaon-1427-sq-ft-spid-C84840480,Indiabulls Centrum Park,₹1.45 Cr,"₹10,161 /sqft","1,427 sqft (133 sqm) Super Built-up Area"
"3 BHK Flat in Nirvana Country, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-unitech-fresco-nirvana-country-gurgaon-1662-sq-ft-spid-G85330086,Unitech Fresco,₹2.54 Cr,"₹15,282 /sqft","1,662 sqft (154 sqm) Super Built-up Area"
"3 BHK Flat in Sector 106, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-meridien-sector-106-gurgaon-1855-sq-ft-r3-spid-T75390237,Godrej Meridien,₹2.8 Cr,"₹15,094 /sqft","1,855 sqft (172 sqm) Built-up Area"
"3 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-2092-sq-ft-spid-K83949558,DLF The Ultima,₹3.9 Cr,"₹18,642 /sqft","2,092 sqft (194 sqm) Super Built-up Area"
"3 BHK Flat in Sector 109, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-kocoon-sector-109-gurgaon-2095-sq-ft-spid-A85153992,ATS Kocoon,₹2.6 Cr,"₹12,410 /sqft","2,095 sqft (195 sqm) Super Built-up Area"
"2 BHK Flat in Sector 89, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-smart-world-gems-sector-89-gurgaon-1067-sq-ft-spid-L84357578,Smart World Gems,₹1.32 Cr,"₹12,371 /sqft","1,067 sqft (99 sqm) Carpet Area"
"3 BHK Flat in Sector 89 A, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-marigold-sector-89-a-gurgaon-2650-sq-ft-spid-Z80498783,ATS Marigold,₹2.91 Cr,"₹10,981 /sqft","2,650 sqft (246 sqm) Super Built-up Area"
"3 BHK Flat in Sector 66, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-the-palm-drive-sector-66-gurgaon-3300-sq-ft-spid-P84851352,Emaar MGF The Palm Drive,₹6.35 Cr,"₹19,242 /sqft","3,300 sqft (307 sqm) Super Built-up Area"
"2 BHK Flat in Sector 84, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-spaze-privy-at4-sector-84-gurgaon-1610-sq-ft-spid-P84161264,Spaze Privy AT4,₹1.58 Cr,"₹9,813 /sqft","1,610 sqft (150 sqm) Super Built-up Area"
"3 BHK Flat in Sector 85, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ss-the-leaf-sector-85-gurgaon-2408-sq-ft-spid-E84662492,SS The Leaf,₹2.8 Cr,"₹11,627 /sqft","2,408 sqft (224 sqm) Super Built-up Area"
"4 BHK Flat in Sector 28, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-silverglades-the-ivy-sector-28-gurgaon-3800-sq-ft-r4-spid-O77934645,Silverglades The Ivy,₹9.5 Cr,"₹25,000 /sqft","3,800 sqft (353 sqm) Super Built-up Area"
"3 BHK Flat in Sector 83, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-palm-gardens-sector-83-gurgaon-1720-sq-ft-spid-U84787786,Emaar Palm Gardens,₹2.28 Cr,"₹13,255 /sqft","1,720 sqft (160 sqm) Super Built-up Area"
"4 BHK Flat in Sector 72, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tata-primanti-sector-72-gurgaon-4400-sq-ft-spid-Y84207678,Tata Primanti,₹8.3 Cr,"₹25,801 /sqft","4,400 sqft (409 sqm) Super Built-up Area"
"4 BHK Flat in Sector 65, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-m3m-golfestate-sector-65-gurgaon-4480-sq-ft-spid-N80774915,M3M Golfestate,₹10 Cr,"₹22,321 /sqft","4,480 sqft (416 sqm) Super Built-up Area"
"4 BHK Flat in Sector 82, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-mapsko-royale-ville-sector-82-gurgaon-3500-sq-ft-r3-spid-J56165180,Mapsko Royale Ville,₹3.9 Cr,"₹9,285 /sqft","3,500 sqft (325 sqm) Super Built-up Area"
"3 BHK Flat in DLF Phase 5, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-park-place-dlf-phase-5-gurgaon-2329-sq-ft-spid-Z84122062,DLF Park Place,₹8 Cr,"₹34,349 /sqft","2,329 sqft (216 sqm) Carpet Area"
"3 BHK Flat in Sector 102, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-imperial-gardens-sector-102-gurgaon-2025-sq-ft-spid-Y84972100,Emaar Imperial Gardens,₹2.5 Cr,"₹12,345 /sqft","2,025 sqft (188 sqm) Super Built-up Area"
"3 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-grand-spa-sector-81-gurgaon-2660-sq-ft-spid-Z82804656,Bestech Park View Grand Spa,₹3.55 Cr,"₹13,345 /sqft","2,660 sqft (247 sqm) Super Built-up Area"
"3 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-grand-spa-sector-81-gurgaon-2660-sq-ft-spid-K82803884,Bestech Park View Grand Spa,₹3.56 Cr,"₹13,383 /sqft","2,660 sqft (247 sqm) Super Built-up Area"
"3 BHK Flat in Sector 57, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bptp-freedom-park-life-sector-57-gurgaon-2587-sq-ft-spid-W84180308,BPTP Freedom Park Life,₹3.6 Cr,"₹13,915 /sqft","2,587 sqft (240 sqm) Super Built-up Area"
"2 BHK Flat in Sector 104, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1099-sq-ft-spid-E84316262,Hero Homes,₹1.55 Cr,"₹19,811 /sqft","1,099 sqft (102 sqm) Super Built-up Area"
"2 BHK Flat in Sector 33, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-unitech-the-residences-sector-33-gurgaon-1100-sq-ft-spid-G84853018,Unitech The Residences,₹1.54 Cr,"₹14,000 /sqft","1,100 sqft (102 sqm) Super Built-up Area"
"4 BHK Flat in Sector 109, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ats-tourmaline-sector-109-gurgaon-3150-sq-ft-r1-spid-T80468997,ATS Tourmaline,₹4.1 Cr,"₹13,015 /sqft","3,150 sqft (293 sqm) Super Built-up Area"
"4 BHK Flat in Sector 69, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tulip-purple-sector-69-gurgaon-2400-sq-ft-spid-G84447484,Tulip Purple,₹2.7 Cr,"₹11,250 /sqft","2,400 sqft (223 sqm) Super Built-up Area"
"3 BHK Flat in Sector 65, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-golfestate-sector-65-gurgaon-3898-sq-ft-spid-G83798440,M3M Golfestate,₹10.25 Cr,"₹26,295 /sqft","3,898 sqft (362 sqm) Super Built-up Area"
"4 BHK Flat in Sector 9A, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-oriental-valley-chs-sector-9a-gurgaon-2000-sq-ft-spid-W84788770,Oriental Valley CHS,₹1.75 Cr,"₹8,750 /sqft","2,000 sqft (186 sqm) Carpet Area"
"4 BHK Flat in Sector 67, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-spa-next-sector-67-gurgaon-2635-sq-ft-spid-Y83558084,Bestech Park View Spa Next,₹4.25 Cr,"₹16,129 /sqft","2,635 sqft (245 sqm) Super Built-up Area"
"3 BHK Flat in Sector 104, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-puri-emerald-bay-sector-104-gurgaon-2450-sq-ft-spid-C84443042,Puri Emerald Bay,₹3.5 Cr,"₹14,285 /sqft","2,450 sqft (228 sqm) Super Built-up Area"
"3 BHK Flat in Sector 66, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-the-palm-drive-sector-66-gurgaon-1950-sq-ft-r2-spid-W81420199,Emaar MGF The Palm Drive,₹3.9 Cr,"₹20,000 /sqft","1,950 sqft (181 sqm) Super Built-up Area"
"3 BHK Flat in Sector 89 A, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-marigold-sector-89-a-gurgaon-1750-sq-ft-spid-T80209643,ATS Marigold,₹2.1 Cr,"₹12,000 /sqft","1,750 sqft (163 sqm) Super Built-up Area"
"3 BHK Flat in Sector 89 A, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-marigold-sector-89-a-gurgaon-2650-sq-ft-spid-V80065405,ATS Marigold,₹2.9 Cr,"₹10,943 /sqft","2,650 sqft (246 sqm) Super Built-up Area"
"2 BHK Flat in Sector 67A, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ireo-the-corridors-sector-67a-gurgaon-1296-sq-ft-spid-F84109158,Ireo The Corridors,₹2.2 Cr,"₹16,975 /sqft","1,296 sqft (120 sqm) Super Built-up Area"
"3 BHK Flat in Sector 86, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-skycourt-sector-86-gurgaon-1929-sq-ft-spid-B84440690,DLF The Skycourt,₹2.38 Cr,"₹12,337 /sqft","1,929 sqft (179 sqm) Super Built-up Area"
"3 BHK Flat in Sector 84, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-spaze-privy-at4-sector-84-gurgaon-3193-sq-ft-spid-V84698594,Spaze Privy AT4,₹3.4 Cr,"₹10,335 /sqft","3,193 sqft (297 sqm) Super Built-up Area"
"3 BHK Flat in Sector 102, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shapoorji-pallonji-joyville-gurugram-sector-102-gurgaon-1852-sq-ft-spid-A84134706,Shapoorji Pallonji Joyville Gurugram,₹2.63 Cr,"₹14,200 /sqft","1,852 sqft (172 sqm) Super Built-up Area"
"3 BHK Flat in Sector 80, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-frontier-sector-80-gurgaon-1928-sq-ft-spid-W85355586,Godrej Frontier,₹1.8 Cr,"₹10,373 /sqft","1,928 sqft (179 sqm) Super Built-up Area"
"5 BHK Flat in Sector 110, Gurgaon",https://www.99acres.com/5-bhk-bedroom-apartment-flat-for-sale-in-indiabulls-enigma-sector-110-gurgaon-3880-sq-ft-spid-S84279026,Indiabulls Enigma,₹6.15 Cr,"₹15,850 /sqft","3,880 sqft (360 sqm) Super Built-up Area"
"3 BHK Flat in Sector 61, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-pioneer-park-sector-61-gurgaon-2060-sq-ft-r1-spid-G78173001,Pioneer Park,₹3.45 Cr,"₹16,747 /sqft","2,060 sqft (191 sqm) Super Built-up Area"
"3 BHK Flat in Sector 62, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-digihomes-sector-62-gurgaon-2589-sq-ft-spid-D84256634,Emaar Digihomes,₹6.25 Cr,"₹24,140 /sqft","2,589 sqft (241 sqm) Super Built-up Area"
"3 BHK Flat in Sector 102, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-gurgaon-greens-sector-102-gurgaon-1650-sq-ft-r1-spid-Z82928890,Emaar Gurgaon Greens,₹1.9 Cr,"₹11,515 /sqft","1,650 sqft (153 sqm) Built-up Area"
"3 BHK Flat in Nirvana Country, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-unitech-fresco-nirvana-country-gurgaon-1629-sq-ft-spid-X84181376,Unitech Fresco,₹2.6 Cr,"₹15,960 /sqft","1,629 sqft (151 sqm) Super Built-up Area"
"3 BHK Flat in Sector 15, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-maxworth-premier-urban-sector-15-gurgaon-1200-sq-ft-spid-U85145824,Maxworth Premier Urban,₹2.45 Cr,"₹20,416 /sqft","1,200 sqft (111 sqm) Carpet Area"
"2 BHK Flat in Sector 70, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shree-vardhman-victoria-sector-70-gurgaon-1350-sq-ft-spid-U85147160,Shree Vardhman Victoria,₹1.7 Cr,"₹12,592 /sqft","1,350 sqft (125 sqm) Super Built-up Area"
"3 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-2078-sq-ft-r3-spid-O78658079,DLF The Ultima,₹4 Cr,"₹19,047 /sqft","2,078 sqft (193 sqm) Super Built-up Area"
"4 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-2825-sq-ft-spid-M82081176,DLF The Ultima,₹4.89 Cr,"₹17,309 /sqft","2,825 sqft (262 sqm) Super Built-up Area"
"3 BHK Flat in Sector 81, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-2100-sq-ft-spid-B82081056,DLF The Ultima,₹3.68 Cr,"₹17,523 /sqft","2,100 sqft (195 sqm) Super Built-up Area"
"3 BHK Flat in Sector 108, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-2072-sq-ft-spid-X77232855,Sobha City,₹4.1 Cr,"₹19,787 /sqft","2,072 sqft (193 sqm) Super Built-up Area"
"4 BHK Flat in Sector 102, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-adani-m2k-oyster-grande-sector-102-gurgaon-3198-sq-ft-spid-Q84575972,Adani M2K Oyster Grande,₹3.75 Cr,"₹11,726 /sqft","3,198 sqft (297 sqm) Super Built-up Area"
"2 BHK Flat in Sector 62, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-emaar-digihomes-sector-62-gurgaon-1508-sq-ft-spid-I84919416,Emaar Digihomes,₹3.35 Cr,"₹22,211 /sqft","1,508 sqft (140 sqm) Super Built-up Area"
"3 BHK Flat in Sector 112, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-experion-windchants-sector-112-gurgaon-3763-sq-ft-spid-A81625477,Experion Windchants,₹6.3 Cr,"₹16,741 /sqft","3,763 sqft (350 sqm) Super Built-up Area"
"3 BHK Flat in Sector 70, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-gpl-eden-heights-sector-70-gurgaon-2190-sq-ft-spid-R83638876,GPL Eden Heights,₹3 Cr,"₹13,698 /sqft","2,190 sqft (203 sqm) Super Built-up Area"
"3 BHK Flat in Sector 104, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1689-sq-ft-spid-K83967144,Hero Homes,₹2.4 Cr,"₹16,216 /sqft","1,689 sqft (157 sqm) Super Built-up Area"
"3 BHK Flat in Sector 60, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ireo-skyon-sector-60-gurgaon-2083-sq-ft-spid-V82944174,Ireo Skyon,₹4.5 Cr,"₹21,603 /sqft","2,083 sqft (194 sqm) Super Built-up Area"
"3 BHK Flat in Sector 77, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-palm-hills-sector-77-gurgaon-1450-sq-ft-spid-Z85218110,Emaar MGF Palm Hills,₹1.8 Cr,"₹15,293 /sqft","1,450 sqft (135 sqm) Super Built-up Area"
"2 BHK Flat in Sector 102, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shapoorji-pallonji-joyville-gurugram-sector-102-gurgaon-1349-sq-ft-spid-R83993190,Shapoorji Pallonji Joyville Gurugram,₹2.05 Cr,"₹15,196 /sqft","1,349 sqft (125 sqm) Super Built-up Area"
"3 BHK Flat in Sector 69, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tulip-violet-sector-69-gurgaon-1578-sq-ft-spid-Q83167118,Tulip Violet,₹2.25 Cr,"₹14,258 /sqft","1,578 sqft (147 sqm) Super Built-up Area"
"4 BHK Flat in Sector 37C, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-piedmont-taksila-heights-sector-37c-gurgaon-2026-sq-ft-spid-N83844772,Piedmont Taksila heights,₹1.75 Cr,"₹8,637 /sqft","2,026 sqft (188 sqm) Super Built-up Area"
"3 BHK Flat in Sector 106, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-meridien-sector-106-gurgaon-1200-sq-ft-spid-V83649644,Godrej Meridien,₹2.9 Cr,"₹24,166 /sqft","1,200 sqft (111 sqm) Carpet Area"
"3 BHK Flat in Pocket H Nirvana Country, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-the-close-north-pocket-h-nirvana-country-gurgaon-2093-sq-ft-spid-M84784062,The Close North,₹3.45 Cr,"₹16,483 /sqft","2,093 sqft (194 sqm) Super Built-up Area"
"3 BHK Flat in Sector 84, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-antriksh-heights-sector-84-gurgaon-1725-sq-ft-spid-W85238592,Antriksh Heights,₹1.45 Cr,"₹8,405 /sqft","1,725 sqft (160 sqm) Super Built-up Area"
"4 BHK Flat in Sector 92, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-sare-homes-sector-92-gurgaon-2057-sq-ft-spid-G84509886,Sare Homes,₹1.8 Cr,"₹8,750 /sqft","2,057 sqft (191 sqm) Super Built-up Area"
"3 BHK Flat in Sector 104, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1689-sq-ft-spid-K83539836,Hero Homes,₹2.35 Cr,"₹18,984 /sqft","1,689 sqft (157 sqm) Super Built-up Area"
"3 BHK Flat in Sector 106, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-meridien-sector-106-gurgaon-1744-sq-ft-r1-spid-W81621317,Godrej Meridien,₹2.65 Cr,"₹15,197 /sqft","1,743 sqft (162 sqm) Super Built-up Area"
"3 BHK Flat in Sector 84, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-spaze-privy-at4-sector-84-gurgaon-2275-sq-ft-spid-D84173976,Spaze Privy AT4,₹2.25 Cr,"₹9,890 /sqft","2,275 sqft (211 sqm) Super Built-up Area"
"3 BHK Flat in Sector 109, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ats-tourmaline-sector-109-gurgaon-2150-sq-ft-spid-Z81366713,ATS Tourmaline,₹2.7 Cr,"₹11,395 /sqft","2,150 sqft (200 sqm) Super Built-up Area"
