property_id,property_type,link,society,sector,price_in_cr,price_per_sqft,areawithtype,plot_area,super_built_up_area,built_up_area,carpet_area,bedrooms,bathrooms,balcony,floornum,study_room,servant_room,store_room,pooja_room,others,facing,furnishing_type,age_possession_category,features,luxury_score
O84900836,Flat,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-experion-windchants-sector-112-gurgaon-4848-sq-ft-spid-O84900836,experion windchants,sector 112,7.5,15470.0,"4,848 sqft (450 sqm) Super Built-up Area",,4848.0,,,4,4,3,17,0,1,0,0,0,north,Semi-Furnished,New Property,"['Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",0.8394911871307446
N84737614,Flat,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-hero-homes-sector-104-gurgaon-1689-sq-ft-spid-N84737614,hero homes,sector 104,2.41,14268.0,"1,689 sqft (157 sqm) Super Built-up Area",,1689.0,,,3,3,3,10,0,0,0,1,0,north,Unfurnished,New Property,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1.0179955168802264
N84302012,Independent House,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-unitech-deerwood-chase-nirvana-country-gurgaon-2160-sq-ft-spid-N84302012,Unitech Deerwood Chase,sector 50,10.2,47222.0,2160 sqft (200.67 sqm) Plot Area,2160.0,,,,4,4,3,2,0,1,0,0,0,north-east,Semi-Furnished,Old Property,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",1.1480611157756384
H81494985,Independent House,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-block-c-greenwood-city-gurgaon-4518-sq-ft-r1-spid-H81494985,c-14 greenwood city,sector 45,6.5,20312.0,3200 sqft (297.29 sqm) Plot Area | 4518 sqft (419.74 sqm) Built-up Area,3200.0,,4518.0,,4,5,3,4,0,0,0,0,0,east,Semi-Furnished,New Property,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",0.8813867260549119
T83920956,Flat,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-2448-sq-ft-spid-T83920956,sobha city,sector 108,4.8,19607.0,"2,448 sqft (227 sqm) Super Built-up Area",,2448.0,,,4,4,3,12,0,1,0,0,0,north-east,Unfurnished,Relatively New,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1.3649117126625225
E41502101,Flat,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mapsko-paradise-sector-83-gurgaon-1340-sq-ft-r2-spid-E41502101,mapsko paradise,sector 83,1.33,9925.0,"1,340 sqft (124 sqm) Super Built-up Area",,1340.0,,,3,3,3,9,0,0,0,0,1,north,Unfurnished,Moderately Old,"['Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",0.9645057081929518
I86156118,Independent Builder Floor,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-block-c-palam-vihar-gurgaon-2550-sq-ft-spid-I86156118,"Block C Palam Vihar, Gurgaon",sector 1,3.5,13725.0,"2,550 sqft (237 sqm) Carpet Area",,,,2550.0,4,4,3,1,1,1,0,1,0,east,Semi-Furnished,New Property,"['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",0.35998079434360797
Y76116833,Flat,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-skycourt-sector-86-gurgaon-1929-sq-ft-r2-spid-Y76116833,dlf the skycourt,sector 86,2.22,11508.0,"1,929 sqft (179 sqm) Super Built-up Area",,1929.0,,,3,3,1,15,0,0,0,0,0,north-west,Unfurnished,Relatively New,"['Centrally Air Conditioned', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",0.7724203614544531
U74505945,Flat,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-heights-sector-65-gurgaon-2004-sq-ft-r4-spid-U74505945,m3m heights,sector 65,3.55,17714.0,"2,004 sqft (186 sqm) Super Built-up Area",,2004.0,,,3,4,3,20,0,1,0,0,0,north-east,Furnished,New Property,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",0.12754653792423462
L83351064,Independent House,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-national-media-centre-dlf-phase-3-gurgaon-2160-sq-ft-r1-spid-L83351064,National Media Centre,sector 24,8.0,37037.0,2160 sqft (200.67 sqm) Plot Area,2160.0,,,,4,6,3+,2,0,1,1,0,0,east,Semi-Furnished,Moderately Old,"['Security / Fire Alarm', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",0.8033121739446527
G84425534,Independent House,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-city-phase-1-sector-26-gurgaon-565-sq-ft-spid-G84425534,DLF City Phase 1,sector 26,35.0,619469.0,10000 sqft (929.03 sqm) Carpet Area,,,,10000.0,5,5,3+,4,1,1,1,1,0,north-east,Furnished,Moderately Old,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Centrally Air Conditioned', 'Water purifier', 'High Ceiling Height', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting']",1.241077710345214
P83642980,Flat,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shapoorji-pallonji-joyville-gurugram-sector-102-gurgaon-1669-sq-ft-spid-P83642980,shapoorji pallonji joyville gurugram,sector 102,2.45,14679.0,"1,669 sqft (155 sqm) Super Built-up Area",,1669.0,,,3,3,3,11,0,0,0,0,0,east,Unfurnished,New Property,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",0.6276018634651934
W85765716,Independent Builder Floor,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-ansals-palam-vihar-palam-vihar-gurgaon-3240-sq-ft-spid-W85765716,Ansals Palam Vihar,sector 1,2.21,6821.0,"3,240 sqft (301 sqm) Carpet Area",,,,3240.0,3,4,2,2,0,0,1,1,0,west,Furnished,Moderately Old,"['Feng Shui / Vaastu Compliant', 'Centrally Air Conditioned', 'High Ceiling Height', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Visitor Parking', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal']",0.7277764548027001
L41308701,Flat,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mapsko-casa-bella-sector-82-gurgaon-1690-sq-ft-r5-spid-L41308701,mapsko casa bella,sector 82,1.79,10591.0,"1,690 sqft (157 sqm) Super Built-up Area",,1690.0,,,3,3,3+,12,0,0,0,0,0,south-west,Unfurnished,Relatively New,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Visitor Parking', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",0.12754653792423462
N84039344,Independent House,https://www.99acres.com/8-bhk-bedroom-independent-house-villa-for-sale-in-block-h-dlf-city-phase-1-gurgaon-3617-sq-ft-spid-N84039344,"Block H, DLF City Phase 1, Gurgaon",sector 26,15.0,41475.0,3617 sqft (336.0 sqm) Plot Area,3617.0,,,,8,8,3+,3,0,0,0,0,0,not available,Unfurnished,Old Property,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water Storage']",0.7589525875378962
M84923392,Flat,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bestech-park-view-residency-palam-vihar-gurgaon-1780-sq-ft-spid-M84923392,bestech park view residency,sector 1,2.27,12724.0,"1,780 sqft (165 sqm) Super Built-up Area",,1780.0,,,3,3,3+,11,0,0,0,0,0,west,Unfurnished,Moderately Old,"['Security / Fire Alarm', 'Power Back-up', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Recently Renovated', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",0.7429700547868098
D84208778,Flat,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-paras-dews-sector-106-gurgaon-1760-sq-ft-spid-D84208778,paras dews,sector 106,1.74,9886.0,"1,760 sqft (164 sqm) Super Built-up Area",,1760.0,,,3,4,3+,5,1,1,0,0,0,east,Unfurnished,Relatively New,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1.3649117126625225
F84090566,Independent House,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-block-e-dlf-city-phase-1-gurgaon-981-sq-ft-spid-F84090566,"Block E DLF City Phase 1, Gurgaon",sector 26,4.25,43323.0,981 sqft (91.14 sqm) Plot Area,981.0,,,,3,3,3+,2,0,0,1,0,0,west,Unfurnished,Old Property,"['High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Visitor Parking', 'Park', 'Natural Light', 'Internet/wi-fi connectivity', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",0.5764543522982523
D85176952,Flat,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-la-vida-by-tata-housing-sector-113-gurgaon-2217-sq-ft-spid-D85176952,la vida by tata housing,sector 113,3.27,14749.0,"2,217 sqft (206 sqm) Built-up Area",,,2217.0,,3,3,3,5,0,1,0,0,0,north-west,Unfurnished,Relatively New,"['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",0.0
X83448966,Flat,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-imperial-gardens-sector-102-gurgaon-2025-sq-ft-spid-X83448966,emaar imperial gardens,sector 102,2.45,12098.0,"2,025 sqft (188 sqm) Super Built-up Area",,2025.0,,,3,4,3+,9,0,1,0,0,0,south,Unfurnished,Relatively New,"['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1.3649117126625225
V84948958,Independent Builder Floor,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-57-gurgaon-2367-sq-ft-spid-V84948958,"Sector 57, Gurgaon",sector 57,2.35,9928.0,"2,367 sqft (220 sqm) Carpet Area",,,,2367.0,3,3,2,1,1,1,0,1,0,west,Unfurnished,Relatively New,"['Feng Shui / Vaastu Compliant', 'Park', 'Visitor Parking', 'Rain Water Harvesting']",0.0
B80519491,Independent House,https://www.99acres.com/11-bhk-bedroom-independent-house-villa-for-sale-in-block-c-sushant-lok-phase-1-gurgaon-594-sq-ft-r1-spid-B80519491,"Block C, Sushant Lok Phase 1, Gurgaon",sector 43,3.5,60606.0,594 sqft (55.18 sqm) Plot Area,594.0,,,,11,11,3+,5,0,0,0,0,0,north,Furnished,New Property,"['Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal']",0.3465960199121562
R79967877,Flat,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-parsvnath-green-ville-sector-48-gurgaon-1945-sq-ft-r2-spid-R79967877,parsvnath green ville,sector 48,2.5,12853.0,"1,945 sqft (181 sqm) Super Built-up Area",,1945.0,,,3,3,3,3,0,1,0,0,0,west,Unfurnished,Old Property,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Internet/wi-fi connectivity', 'Spacious Interiors', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",0.7074779648503131
R84916320,Flat,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-the-enclave-sector-66-gurgaon-1920-sq-ft-spid-R84916320,emaar mgf the enclave,sector 66,2.87,17926.0,"1,920 sqft (178 sqm) Super Built-up Area",,1920.0,,,3,3,2,9,0,1,0,0,0,north-east,Semi-Furnished,Relatively New,"['Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1.0634412262345343
U84241256,Independent House,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-cyber-city-v-block-dlf-phase-3-gurgaon-5500-sq-ft-spid-U84241256,Cyber City,sector 24,9.25,32456.0,2850 sqft (264.77 sqm) Plot Area | 5500 sqft (510.97 sqm) Built-up Area | 3550 sqft (329.81 sqm) Carpet Area,2850.0,,5500.0,3550.0,7,7,3+,3,0,1,1,0,0,north-east,Semi-Furnished,Moderately Old,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water purifier', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Recently Renovated', 'Visitor Parking', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Internet/wi-fi connectivity', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",1.3108792941609444
H84463584,Independent House,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-krishna-colony-gurgaon-900-sq-ft-spid-H84463584,"Krishna Colony, Gurgaon",sector 7,1.5,16667.0,900 sqft (83.61 sqm) Plot Area,900.0,,,,5,3,3,3,1,1,0,1,1,east,Unfurnished,Moderately Old,"['Park', 'Rain Water Harvesting']",0.0
M80850013,Flat,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ss-linden-floors-sector-84-gurgaon-2722-sq-ft-r1-spid-M80850013,ss linden floors,sector 84,2.9,10653.0,"2,722 sqft (253 sqm) Super Built-up Area",,2722.0,,,4,4,2,3,0,1,1,0,0,north-east,Unfurnished,New Property,"['Lift(s)', 'High Ceiling Height', 'Separate entry for servant room', 'No open drainage around', 'Recently Renovated', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Rain Water Harvesting', 'Club house / Community Center']",0.7535053961941811
O84642108,Flat,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-central-park-flower-valley-aqua-front-towers-sector-33-sohna-gurgaon-1789-sq-ft-spid-O84642108,central park flower valley aqua front towers,sector 33,2.62,14645.0,"1,789 sqft (166 sqm) Super Built-up Area",,1789.0,,,3,3,3+,8,0,0,0,0,0,east,Unfurnished,Relatively New,"['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']",0.12754653792423462
